country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
mdg,angry,banana,A1,A2,0.3566,0.179,0.346,0.1342,0.3372715668,0.21602972999999998,0.33263748,0.1707998292,0.0554,0.3002,0.5403,0.4597,0.0805
mdg,angry,death,A1,A2,0.3566,0.5956,0.346,0.7284,0.3372715668,0.35406514079999996,0.33263748,0.2908151568,-0.1222,0.4343,0.4264,0.5736,0.1471
mdg,angry,happy,A1,A2,0.3566,0.241,0.346,0.199,0.3372715668,0.26889093,0.33263748,0.23431653,0.0526,0.3516,0.5353,0.4647,0.0707
mdg,angry,justice,A1,A2,0.3566,0.392,0.346,0.2456,0.3372715668,0.35035392,0.33263748,0.2723625408,0.157,0.4213,0.5956,0.4044,0.1911
mdg,angry,lightning,A1,A2,0.3566,0.4078,0.346,0.322,0.3372715668,0.3550037652,0.33263748,0.32092451999999994,0.0964,0.4534,0.5569,0.4431,0.1138
mdg,angry,mango,A1,A2,0.3566,0.1832,0.346,0.118,0.3372715668,0.2199675072,0.33263748,0.15299171999999997,0.0758,0.2962,0.5554,0.4446,0.1108
mdg,angry,peace,A1,A2,0.3566,0.2918,0.346,0.2756,0.3372715668,0.3037795572,0.33263748,0.29347762079999995,0.0268,0.4028,0.5168,0.4832,0.0337
mdg,angry,peach,A1,A2,0.3566,0.215,0.346,0.243,0.3372715668,0.24809925000000002,0.33263748,0.27040797,-0.0174,0.3591,0.4884,0.5116,0.0232
mdg,angry,sad,A1,A2,0.3566,0.621,0.346,0.6488,0.3372715668,0.34597773,0.33263748,0.3349520832,-0.0172,0.4563,0.4898,0.5102,0.0203
mdg,angry,safety,A1,A2,0.3566,0.223,0.346,0.3688,0.3372715668,0.25470837,0.33263748,0.3421962432,-0.1352,0.4064,0.416,0.584,0.168
mdg,angry,sandstorm,A1,A2,0.3566,0.5138,0.346,0.4604,0.3372715668,0.3672200532,0.33263748,0.36519480480000005,0.064,0.4926,0.5363,0.4637,0.0727
mdg,angry,sick,A1,A2,0.3566,0.5204,0.346,0.5234,0.3372715668,0.36688824480000004,0.33263748,0.36669508679999996,0.0076,0.4935,0.5043,0.4957,0.0086
mdg,angry,tree,A1,A2,0.3566,0.2534,0.346,0.2184,0.3372715668,0.27810700679999995,0.33263748,0.25093111679999996,0.0456,0.3647,0.5301,0.4699,0.0602
mdg,banana,death,A1,A2,0.1342,0.5956,0.179,0.7284,0.1707998292,0.35406514079999996,0.21602972999999998,0.2908151568,-0.1776,0.2858,0.3699,0.6301,0.2603
mdg,banana,happy,A1,A2,0.1342,0.241,0.179,0.199,0.1707998292,0.26889093,0.21602972999999998,0.23431653,-0.0028,0.203,0.4975,0.5025,0.005
mdg,banana,justice,A1,A2,0.1342,0.392,0.179,0.2456,0.1707998292,0.35035392,0.21602972999999998,0.2723625408,0.1016,0.2728,0.5771,0.4229,0.1542
mdg,banana,lightning,A1,A2,0.1342,0.4078,0.179,0.322,0.1707998292,0.3550037652,0.21602972999999998,0.32092451999999994,0.041,0.3049,0.5296,0.4704,0.0592
mdg,banana,mango,A1,A2,0.1342,0.1832,0.179,0.118,0.1707998292,0.2199675072,0.21602972999999998,0.15299171999999997,0.0204,0.1476,0.5212,0.4788,0.0423
mdg,banana,peace,A1,A2,0.1342,0.2918,0.179,0.2756,0.1707998292,0.3037795572,0.21602972999999998,0.29347762079999995,-0.0286,0.2543,0.4774,0.5226,0.0452
mdg,banana,peach,A1,A2,0.1342,0.215,0.179,0.243,0.1707998292,0.24809925000000002,0.21602972999999998,0.27040797,-0.0728,0.2105,0.437,0.563,0.1261
mdg,banana,sad,A1,A2,0.1342,0.621,0.179,0.6488,0.1707998292,0.34597773,0.21602972999999998,0.3349520832,-0.0726,0.3077,0.4479,0.5521,0.1041
mdg,banana,safety,A1,A2,0.1342,0.223,0.179,0.3688,0.1707998292,0.25470837,0.21602972999999998,0.3421962432,-0.1906,0.2578,0.3537,0.6463,0.2926
mdg,banana,sandstorm,A1,A2,0.1342,0.5138,0.179,0.4604,0.1707998292,0.3672200532,0.21602972999999998,0.36519480480000005,0.0086,0.3441,0.5058,0.4942,0.0117
mdg,banana,sick,A1,A2,0.1342,0.5204,0.179,0.5234,0.1707998292,0.36688824480000004,0.21602972999999998,0.36669508679999996,-0.0478,0.3449,0.4676,0.5324,0.0649
mdg,banana,tree,A1,A2,0.1342,0.2534,0.179,0.2184,0.1707998292,0.27810700679999995,0.21602972999999998,0.25093111679999996,-0.0098,0.2162,0.4916,0.5084,0.0168
mdg,death,happy,A1,A2,0.7284,0.241,0.5956,0.199,0.2908151568,0.26889093,0.35406514079999996,0.23431653,0.1748,0.3371,0.6183,0.3817,0.2366
mdg,death,justice,A1,A2,0.7284,0.392,0.5956,0.2456,0.2908151568,0.35035392,0.35406514079999996,0.2723625408,0.2792,0.4069,0.6692,0.3308,0.3384
mdg,death,lightning,A1,A2,0.7284,0.4078,0.5956,0.322,0.2908151568,0.3550037652,0.35406514079999996,0.32092451999999994,0.2186,0.439,0.6293,0.3707,0.2586
mdg,death,mango,A1,A2,0.7284,0.1832,0.5956,0.118,0.2908151568,0.2199675072,0.35406514079999996,0.15299171999999997,0.198,0.2817,0.6454,0.3546,0.2909
mdg,death,peace,A1,A2,0.7284,0.2918,0.5956,0.2756,0.2908151568,0.3037795572,0.35406514079999996,0.29347762079999995,0.149,0.3883,0.5945,0.4055,0.189
mdg,death,peach,A1,A2,0.7284,0.215,0.5956,0.243,0.2908151568,0.24809925000000002,0.35406514079999996,0.27040797,0.1048,0.3446,0.5708,0.4292,0.1417
mdg,death,sad,A1,A2,0.7284,0.621,0.5956,0.6488,0.2908151568,0.34597773,0.35406514079999996,0.3349520832,0.105,0.4418,0.5628,0.4372,0.1255
mdg,death,safety,A1,A2,0.7284,0.223,0.5956,0.3688,0.2908151568,0.25470837,0.35406514079999996,0.3421962432,-0.013,0.3919,0.4917,0.5083,0.0166
mdg,death,sandstorm,A1,A2,0.7284,0.5138,0.5956,0.4604,0.2908151568,0.3672200532,0.35406514079999996,0.36519480480000005,0.1862,0.4782,0.6061,0.3939,0.2123
mdg,death,sick,A1,A2,0.7284,0.5204,0.5956,0.5234,0.2908151568,0.36688824480000004,0.35406514079999996,0.36669508679999996,0.1298,0.479,0.5744,0.4256,0.1488
mdg,death,tree,A1,A2,0.7284,0.2534,0.5956,0.2184,0.2908151568,0.27810700679999995,0.35406514079999996,0.25093111679999996,0.1678,0.3502,0.6116,0.3884,0.2232
mdg,happy,justice,A1,A2,0.199,0.392,0.241,0.2456,0.23431653,0.35035392,0.26889093,0.2723625408,0.1044,0.3241,0.5727,0.4273,0.1455
mdg,happy,lightning,A1,A2,0.199,0.4078,0.241,0.322,0.23431653,0.3550037652,0.26889093,0.32092451999999994,0.0438,0.3562,0.5293,0.4707,0.0585
mdg,happy,mango,A1,A2,0.199,0.1832,0.241,0.118,0.23431653,0.2199675072,0.26889093,0.15299171999999997,0.0232,0.199,0.5207,0.4793,0.0415
mdg,happy,peace,A1,A2,0.199,0.2918,0.241,0.2756,0.23431653,0.3037795572,0.26889093,0.29347762079999995,-0.0258,0.3056,0.4814,0.5186,0.0372
mdg,happy,peach,A1,A2,0.199,0.215,0.241,0.243,0.23431653,0.24809925000000002,0.26889093,0.27040797,-0.07,0.2619,0.4456,0.5544,0.1088
mdg,happy,sad,A1,A2,0.199,0.621,0.241,0.6488,0.23431653,0.34597773,0.26889093,0.3349520832,-0.0698,0.3591,0.4536,0.5464,0.0927
mdg,happy,safety,A1,A2,0.199,0.223,0.241,0.3688,0.23431653,0.25470837,0.26889093,0.3421962432,-0.1878,0.3092,0.3678,0.6322,0.2644
mdg,happy,sandstorm,A1,A2,0.199,0.5138,0.241,0.4604,0.23431653,0.3672200532,0.26889093,0.36519480480000005,0.0114,0.3954,0.5072,0.4928,0.0145
mdg,happy,sick,A1,A2,0.199,0.5204,0.241,0.5234,0.23431653,0.36688824480000004,0.26889093,0.36669508679999996,-0.045,0.3963,0.4715,0.5285,0.057
mdg,happy,tree,A1,A2,0.199,0.2534,0.241,0.2184,0.23431653,0.27810700679999995,0.26889093,0.25093111679999996,-0.007,0.2675,0.4946,0.5054,0.0108
mdg,justice,lightning,A1,A2,0.2456,0.4078,0.392,0.322,0.2723625408,0.3550037652,0.35035392,0.32092451999999994,-0.0606,0.4259,0.463,0.537,0.074
mdg,justice,mango,A1,A2,0.2456,0.1832,0.392,0.118,0.2723625408,0.2199675072,0.35035392,0.15299171999999997,-0.0812,0.2687,0.4378,0.5622,0.1245
mdg,justice,peace,A1,A2,0.2456,0.2918,0.392,0.2756,0.2723625408,0.3037795572,0.35035392,0.29347762079999995,-0.1302,0.3753,0.4159,0.5841,0.1683
mdg,justice,peach,A1,A2,0.2456,0.215,0.392,0.243,0.2723625408,0.24809925000000002,0.35035392,0.27040797,-0.1744,0.3316,0.381,0.619,0.238
mdg,justice,sad,A1,A2,0.2456,0.621,0.392,0.6488,0.2723625408,0.34597773,0.35035392,0.3349520832,-0.1742,0.4288,0.3951,0.6049,0.2098
mdg,justice,safety,A1,A2,0.2456,0.223,0.392,0.3688,0.2723625408,0.25470837,0.35035392,0.3421962432,-0.2922,0.3789,0.3175,0.6825,0.365
mdg,justice,sandstorm,A1,A2,0.2456,0.5138,0.392,0.4604,0.2723625408,0.3672200532,0.35035392,0.36519480480000005,-0.093,0.4651,0.4458,0.5542,0.1085
mdg,justice,sick,A1,A2,0.2456,0.5204,0.392,0.5234,0.2723625408,0.36688824480000004,0.35035392,0.36669508679999996,-0.1494,0.466,0.4134,0.5866,0.1732
mdg,justice,tree,A1,A2,0.2456,0.2534,0.392,0.2184,0.2723625408,0.27810700679999995,0.35035392,0.25093111679999996,-0.1114,0.3372,0.4239,0.5761,0.1521
mdg,lightning,mango,A1,A2,0.322,0.1832,0.4078,0.118,0.32092451999999994,0.2199675072,0.3550037652,0.15299171999999997,-0.0206,0.3008,0.485,0.515,0.03
mdg,lightning,peace,A1,A2,0.322,0.2918,0.4078,0.2756,0.32092451999999994,0.3037795572,0.3550037652,0.29347762079999995,-0.0696,0.4074,0.4566,0.5434,0.0868
mdg,lightning,peach,A1,A2,0.322,0.215,0.4078,0.243,0.32092451999999994,0.24809925000000002,0.3550037652,0.27040797,-0.1138,0.3637,0.4252,0.5748,0.1497
mdg,lightning,sad,A1,A2,0.322,0.621,0.4078,0.6488,0.32092451999999994,0.34597773,0.3550037652,0.3349520832,-0.1136,0.4609,0.4336,0.5664,0.1329
mdg,lightning,safety,A1,A2,0.322,0.223,0.4078,0.3688,0.32092451999999994,0.25470837,0.3550037652,0.3421962432,-0.2316,0.411,0.359,0.641,0.2821
mdg,lightning,sandstorm,A1,A2,0.322,0.5138,0.4078,0.4604,0.32092451999999994,0.3672200532,0.3550037652,0.36519480480000005,-0.0324,0.4972,0.4817,0.5183,0.0366
mdg,lightning,sick,A1,A2,0.322,0.5204,0.4078,0.5234,0.32092451999999994,0.36688824480000004,0.3550037652,0.36669508679999996,-0.0888,0.4981,0.4499,0.5501,0.1001
mdg,lightning,tree,A1,A2,0.322,0.2534,0.4078,0.2184,0.32092451999999994,0.27810700679999995,0.3550037652,0.25093111679999996,-0.0508,0.3693,0.4667,0.5333,0.0666
mdg,mango,peace,A1,A2,0.118,0.2918,0.1832,0.2756,0.15299171999999997,0.3037795572,0.2199675072,0.29347762079999995,-0.049,0.2502,0.461,0.539,0.078
mdg,mango,peach,A1,A2,0.118,0.215,0.1832,0.243,0.15299171999999997,0.24809925000000002,0.2199675072,0.27040797,-0.0932,0.2065,0.4187,0.5813,0.1625
mdg,mango,sad,A1,A2,0.118,0.621,0.1832,0.6488,0.15299171999999997,0.34597773,0.2199675072,0.3349520832,-0.093,0.3037,0.433,0.567,0.134
mdg,mango,safety,A1,A2,0.118,0.223,0.1832,0.3688,0.15299171999999997,0.25470837,0.2199675072,0.3421962432,-0.211,0.2538,0.3377,0.6623,0.3247
mdg,mango,sandstorm,A1,A2,0.118,0.5138,0.1832,0.4604,0.15299171999999997,0.3672200532,0.2199675072,0.36519480480000005,-0.0118,0.34,0.4919,0.5081,0.0161
mdg,mango,sick,A1,A2,0.118,0.5204,0.1832,0.5234,0.15299171999999997,0.36688824480000004,0.2199675072,0.36669508679999996,-0.0682,0.3409,0.4535,0.5465,0.093
mdg,mango,tree,A1,A2,0.118,0.2534,0.1832,0.2184,0.15299171999999997,0.27810700679999995,0.2199675072,0.25093111679999996,-0.0302,0.2121,0.4739,0.5261,0.0523
mdg,peace,peach,A1,A2,0.2756,0.215,0.2918,0.243,0.29347762079999995,0.24809925000000002,0.3037795572,0.27040797,-0.0442,0.3131,0.4685,0.5315,0.063
mdg,peace,sad,A1,A2,0.2756,0.621,0.2918,0.6488,0.29347762079999995,0.34597773,0.3037795572,0.3349520832,-0.044,0.4103,0.4726,0.5274,0.0548
mdg,peace,safety,A1,A2,0.2756,0.223,0.2918,0.3688,0.29347762079999995,0.25470837,0.3037795572,0.3421962432,-0.162,0.3604,0.3936,0.6064,0.2127
mdg,peace,sandstorm,A1,A2,0.2756,0.5138,0.2918,0.4604,0.29347762079999995,0.3672200532,0.3037795572,0.36519480480000005,0.0372,0.4466,0.5222,0.4778,0.0444
mdg,peace,sick,A1,A2,0.2756,0.5204,0.2918,0.5234,0.29347762079999995,0.36688824480000004,0.3037795572,0.36669508679999996,-0.0192,0.4475,0.4886,0.5114,0.0229
mdg,peace,tree,A1,A2,0.2756,0.2534,0.2918,0.2184,0.29347762079999995,0.27810700679999995,0.3037795572,0.25093111679999996,0.0188,0.3187,0.5133,0.4867,0.0266
mdg,peach,sad,A1,A2,0.243,0.621,0.215,0.6488,0.27040797,0.34597773,0.24809925000000002,0.3349520832,2e-4,0.3666,0.5001,0.4999,3e-4
mdg,peach,safety,A1,A2,0.243,0.223,0.215,0.3688,0.27040797,0.25470837,0.24809925000000002,0.3421962432,-0.1178,0.3166,0.4171,0.5829,0.1658
mdg,peach,sandstorm,A1,A2,0.243,0.5138,0.215,0.4604,0.27040797,0.3672200532,0.24809925000000002,0.36519480480000005,0.0814,0.4029,0.551,0.449,0.102
mdg,peach,sick,A1,A2,0.243,0.5204,0.215,0.5234,0.27040797,0.36688824480000004,0.24809925000000002,0.36669508679999996,0.025,0.4037,0.5157,0.4843,0.0314
mdg,peach,tree,A1,A2,0.243,0.2534,0.215,0.2184,0.27040797,0.27810700679999995,0.24809925000000002,0.25093111679999996,0.063,0.275,0.5478,0.4522,0.0956
mdg,sad,safety,A1,A2,0.6488,0.223,0.621,0.3688,0.3349520832,0.25470837,0.34597773,0.3421962432,-0.118,0.4139,0.4272,0.5728,0.1455
mdg,sad,sandstorm,A1,A2,0.6488,0.5138,0.621,0.4604,0.3349520832,0.3672200532,0.34597773,0.36519480480000005,0.0812,0.5001,0.5457,0.4543,0.0914
mdg,sad,sick,A1,A2,0.6488,0.5204,0.621,0.5234,0.3349520832,0.36688824480000004,0.34597773,0.36669508679999996,0.0248,0.501,0.514,0.486,0.028
mdg,sad,tree,A1,A2,0.6488,0.2534,0.621,0.2184,0.3349520832,0.27810700679999995,0.34597773,0.25093111679999996,0.0628,0.3722,0.541,0.459,0.082
mdg,safety,sandstorm,A1,A2,0.3688,0.5138,0.223,0.4604,0.3421962432,0.3672200532,0.25470837,0.36519480480000005,0.1992,0.4502,0.6167,0.3833,0.2334
mdg,safety,sick,A1,A2,0.3688,0.5204,0.223,0.5234,0.3421962432,0.36688824480000004,0.25470837,0.36669508679999996,0.1428,0.451,0.5842,0.4158,0.1684
mdg,safety,tree,A1,A2,0.3688,0.2534,0.223,0.2184,0.3421962432,0.27810700679999995,0.25470837,0.25093111679999996,0.1808,0.3223,0.6249,0.3751,0.2499
mdg,sandstorm,sick,A1,A2,0.4604,0.5204,0.5138,0.5234,0.36519480480000005,0.36688824480000004,0.3672200532,0.36669508679999996,-0.0564,0.5373,0.4693,0.5307,0.0613
mdg,sandstorm,tree,A1,A2,0.4604,0.2534,0.5138,0.2184,0.36519480480000005,0.27810700679999995,0.3672200532,0.25093111679999996,-0.0184,0.4085,0.4885,0.5115,0.023
mdg,sick,tree,A1,A2,0.5234,0.2534,0.5204,0.2184,0.36669508679999996,0.27810700679999995,0.36688824480000004,0.25093111679999996,0.038,0.4094,0.5237,0.4763,0.0474
mdg,angry,banana,A1,A3,0.3566,0.187,0.2608,0.1342,0.3372715668,0.22348556999999997,0.2833915392,0.1707998292,0.1486,0.2732,0.6119,0.3881,0.2238
mdg,angry,death,A1,A3,0.3566,0.424,0.2608,0.7284,0.3372715668,0.35900928,0.2833915392,0.2908151568,-0.2086,0.4075,0.3719,0.6281,0.2562
mdg,angry,happy,A1,A3,0.3566,0.5554,0.2608,0.199,0.3372715668,0.3629883348,0.2833915392,0.23431653,0.4522,0.3807,0.7682,0.2318,0.5364
mdg,angry,justice,A1,A3,0.3566,0.69,0.2608,0.2456,0.3372715668,0.3144330000000001,0.2833915392,0.2723625408,0.5402,0.3671,0.8137,0.1863,0.6274
mdg,angry,lightning,A1,A3,0.3566,0.4028,0.2608,0.322,0.3372715668,0.3536116752,0.2833915392,0.32092451999999994,0.1766,0.4221,0.6071,0.3929,0.2142
mdg,angry,mango,A1,A3,0.3566,0.1944,0.2608,0.118,0.3372715668,0.23021470079999998,0.2833915392,0.15299171999999997,0.1722,0.2705,0.6297,0.3703,0.2594
mdg,angry,peace,A1,A3,0.3566,0.7084,0.2608,0.2756,0.3372715668,0.3036570767999999,0.2833915392,0.29347762079999995,0.5286,0.3724,0.8068,0.1932,0.6136
mdg,angry,peach,A1,A3,0.3566,0.23,0.2608,0.243,0.3372715668,0.26033700000000004,0.2833915392,0.27040797,0.0828,0.335,0.5569,0.4431,0.1138
mdg,angry,sad,A1,A3,0.3566,0.4436,0.2608,0.6488,0.3372715668,0.3628239888,0.2833915392,0.3349520832,-0.1094,0.4379,0.4343,0.5657,0.1313
mdg,angry,safety,A1,A3,0.3566,0.4706,0.2608,0.3688,0.3372715668,0.3662293908,0.2833915392,0.3421962432,0.1976,0.4453,0.6164,0.3836,0.2329
mdg,angry,sandstorm,A1,A3,0.3566,0.3534,0.2608,0.4604,0.3372715668,0.33590740680000003,0.2833915392,0.36519480480000005,-0.0112,0.4403,0.4933,0.5067,0.0135
mdg,angry,sick,A1,A3,0.3566,0.4454,0.2608,0.5234,0.3372715668,0.3631176948,0.2833915392,0.36669508679999996,0.0178,0.4604,0.5105,0.4895,0.0209
mdg,angry,tree,A1,A3,0.3566,0.1714,0.2608,0.2184,0.3372715668,0.2087723988,0.2833915392,0.25093111679999996,0.0488,0.3006,0.5355,0.4645,0.0709
mdg,banana,death,A1,A3,0.1342,0.424,0.187,0.7284,0.1707998292,0.35900928,0.22348556999999997,0.2908151568,-0.3572,0.2926,0.2545,0.7455,0.491
mdg,banana,happy,A1,A3,0.1342,0.5554,0.187,0.199,0.1707998292,0.3629883348,0.22348556999999997,0.23431653,0.3036,0.2658,0.722,0.278,0.4441
mdg,banana,justice,A1,A3,0.1342,0.69,0.187,0.2456,0.1707998292,0.3144330000000001,0.22348556999999997,0.2723625408,0.3916,0.2522,0.7823,0.2177,0.5645
mdg,banana,lightning,A1,A3,0.1342,0.4028,0.187,0.322,0.1707998292,0.3536116752,0.22348556999999997,0.32092451999999994,0.028,0.3072,0.5201,0.4799,0.0403
mdg,banana,mango,A1,A3,0.1342,0.1944,0.187,0.118,0.1707998292,0.23021470079999998,0.22348556999999997,0.15299171999999997,0.0236,0.1555,0.5239,0.4761,0.0477
mdg,banana,peace,A1,A3,0.1342,0.7084,0.187,0.2756,0.1707998292,0.3036570767999999,0.22348556999999997,0.29347762079999995,0.38,0.2575,0.773,0.227,0.5461
mdg,banana,peach,A1,A3,0.1342,0.23,0.187,0.243,0.1707998292,0.26033700000000004,0.22348556999999997,0.27040797,-0.0658,0.22,0.4442,0.5558,0.1116
mdg,banana,sad,A1,A3,0.1342,0.4436,0.187,0.6488,0.1707998292,0.3628239888,0.22348556999999997,0.3349520832,-0.258,0.323,0.3249,0.6751,0.3502
mdg,banana,safety,A1,A3,0.1342,0.4706,0.187,0.3688,0.1707998292,0.3662293908,0.22348556999999997,0.3421962432,0.049,0.3303,0.534,0.466,0.0679
mdg,banana,sandstorm,A1,A3,0.1342,0.3534,0.187,0.4604,0.1707998292,0.33590740680000003,0.22348556999999997,0.36519480480000005,-0.1598,0.3253,0.3897,0.6103,0.2207
mdg,banana,sick,A1,A3,0.1342,0.4454,0.187,0.5234,0.1707998292,0.3631176948,0.22348556999999997,0.36669508679999996,-0.1308,0.3454,0.4119,0.5881,0.1761
mdg,banana,tree,A1,A3,0.1342,0.1714,0.187,0.2184,0.1707998292,0.2087723988,0.22348556999999997,0.25093111679999996,-0.0998,0.1857,0.4084,0.5916,0.1832
mdg,death,happy,A1,A3,0.7284,0.5554,0.424,0.199,0.2908151568,0.3629883348,0.35900928,0.23431653,0.6608,0.4001,0.8519,0.1481,0.7038
mdg,death,justice,A1,A3,0.7284,0.69,0.424,0.2456,0.2908151568,0.3144330000000001,0.35900928,0.2723625408,0.7488,0.3865,0.8858,0.1142,0.7716
mdg,death,lightning,A1,A3,0.7284,0.4028,0.424,0.322,0.2908151568,0.3536116752,0.35900928,0.32092451999999994,0.3852,0.4415,0.719,0.281,0.4379
mdg,death,mango,A1,A3,0.7284,0.1944,0.424,0.118,0.2908151568,0.23021470079999998,0.35900928,0.15299171999999997,0.3808,0.2899,0.7603,0.2397,0.5206
mdg,death,peace,A1,A3,0.7284,0.7084,0.424,0.2756,0.2908151568,0.3036570767999999,0.35900928,0.29347762079999995,0.7372,0.3918,0.8806,0.1194,0.7611
mdg,death,peach,A1,A3,0.7284,0.23,0.424,0.243,0.2908151568,0.26033700000000004,0.35900928,0.27040797,0.2914,0.3544,0.6878,0.3122,0.3755
mdg,death,sad,A1,A3,0.7284,0.4436,0.424,0.6488,0.2908151568,0.3628239888,0.35900928,0.3349520832,0.0992,0.4573,0.5583,0.4417,0.1166
mdg,death,safety,A1,A3,0.7284,0.4706,0.424,0.3688,0.2908151568,0.3662293908,0.35900928,0.3421962432,0.4062,0.4647,0.7244,0.2756,0.4487
mdg,death,sandstorm,A1,A3,0.7284,0.3534,0.424,0.4604,0.2908151568,0.33590740680000003,0.35900928,0.36519480480000005,0.1974,0.4597,0.6145,0.3855,0.2291
mdg,death,sick,A1,A3,0.7284,0.4454,0.424,0.5234,0.2908151568,0.3631176948,0.35900928,0.36669508679999996,0.2264,0.4798,0.6281,0.3719,0.2562
mdg,death,tree,A1,A3,0.7284,0.1714,0.424,0.2184,0.2908151568,0.2087723988,0.35900928,0.25093111679999996,0.2574,0.32,0.6755,0.3245,0.3509
mdg,happy,justice,A1,A3,0.199,0.69,0.5554,0.2456,0.23431653,0.3144330000000001,0.3629883348,0.2723625408,0.088,0.3597,0.5583,0.4417,0.1167
mdg,happy,lightning,A1,A3,0.199,0.4028,0.5554,0.322,0.23431653,0.3536116752,0.3629883348,0.32092451999999994,-0.2756,0.4147,0.3343,0.6657,0.3313
mdg,happy,mango,A1,A3,0.199,0.1944,0.5554,0.118,0.23431653,0.23021470079999998,0.3629883348,0.15299171999999997,-0.28,0.2631,0.2926,0.7074,0.4149
mdg,happy,peace,A1,A3,0.199,0.7084,0.5554,0.2756,0.23431653,0.3036570767999999,0.3629883348,0.29347762079999995,0.0764,0.365,0.5503,0.4497,0.1006
mdg,happy,peach,A1,A3,0.199,0.23,0.5554,0.243,0.23431653,0.26033700000000004,0.3629883348,0.27040797,-0.3694,0.3276,0.2593,0.7407,0.4814
mdg,happy,sad,A1,A3,0.199,0.4436,0.5554,0.6488,0.23431653,0.3628239888,0.3629883348,0.3349520832,-0.5616,0.4305,0.196,0.804,0.608
mdg,happy,safety,A1,A3,0.199,0.4706,0.5554,0.3688,0.23431653,0.3662293908,0.3629883348,0.3421962432,-0.2546,0.4379,0.3502,0.6498,0.2996
mdg,happy,sandstorm,A1,A3,0.199,0.3534,0.5554,0.4604,0.23431653,0.33590740680000003,0.3629883348,0.36519480480000005,-0.4634,0.4329,0.2406,0.7594,0.5188
mdg,happy,sick,A1,A3,0.199,0.4454,0.5554,0.5234,0.23431653,0.3631176948,0.3629883348,0.36669508679999996,-0.4344,0.453,0.2593,0.7407,0.4814
mdg,happy,tree,A1,A3,0.199,0.1714,0.5554,0.2184,0.23431653,0.2087723988,0.3629883348,0.25093111679999996,-0.4034,0.2932,0.2281,0.7719,0.5437
mdg,justice,lightning,A1,A3,0.2456,0.4028,0.69,0.322,0.2723625408,0.3536116752,0.3144330000000001,0.32092451999999994,-0.3636,0.4011,0.2829,0.7171,0.4341
mdg,justice,mango,A1,A3,0.2456,0.1944,0.69,0.118,0.2723625408,0.23021470079999998,0.3144330000000001,0.15299171999999997,-0.368,0.2495,0.2306,0.7694,0.5388
mdg,justice,peace,A1,A3,0.2456,0.7084,0.69,0.2756,0.2723625408,0.3036570767999999,0.3144330000000001,0.29347762079999995,-0.0116,0.3514,0.4922,0.5078,0.0156
mdg,justice,peach,A1,A3,0.2456,0.23,0.69,0.243,0.2723625408,0.26033700000000004,0.3144330000000001,0.27040797,-0.4574,0.3139,0.2072,0.7928,0.5857
mdg,justice,sad,A1,A3,0.2456,0.4436,0.69,0.6488,0.2723625408,0.3628239888,0.3144330000000001,0.3349520832,-0.6496,0.4169,0.1572,0.8428,0.6856
mdg,justice,safety,A1,A3,0.2456,0.4706,0.69,0.3688,0.2723625408,0.3662293908,0.3144330000000001,0.3421962432,-0.3426,0.4243,0.2995,0.7005,0.4011
mdg,justice,sandstorm,A1,A3,0.2456,0.3534,0.69,0.4604,0.2723625408,0.33590740680000003,0.3144330000000001,0.36519480480000005,-0.5514,0.4193,0.1972,0.8028,0.6056
mdg,justice,sick,A1,A3,0.2456,0.4454,0.69,0.5234,0.2723625408,0.3631176948,0.3144330000000001,0.36669508679999996,-0.5224,0.4394,0.2153,0.7847,0.5694
mdg,justice,tree,A1,A3,0.2456,0.1714,0.69,0.2184,0.2723625408,0.2087723988,0.3144330000000001,0.25093111679999996,-0.4914,0.2796,0.1764,0.8236,0.6473
mdg,lightning,mango,A1,A3,0.322,0.1944,0.4028,0.118,0.32092451999999994,0.23021470079999998,0.3536116752,0.15299171999999997,-0.0044,0.3044,0.4968,0.5032,0.0064
mdg,lightning,peace,A1,A3,0.322,0.7084,0.4028,0.2756,0.32092451999999994,0.3036570767999999,0.3536116752,0.29347762079999995,0.352,0.4064,0.7096,0.2904,0.4192
mdg,lightning,peach,A1,A3,0.322,0.23,0.4028,0.243,0.32092451999999994,0.26033700000000004,0.3536116752,0.27040797,-0.0938,0.3689,0.4386,0.5614,0.1227
mdg,lightning,sad,A1,A3,0.322,0.4436,0.4028,0.6488,0.32092451999999994,0.3628239888,0.3536116752,0.3349520832,-0.286,0.4719,0.3386,0.6614,0.3228
mdg,lightning,safety,A1,A3,0.322,0.4706,0.4028,0.3688,0.32092451999999994,0.3662293908,0.3536116752,0.3421962432,0.021,0.4793,0.5121,0.4879,0.0242
mdg,lightning,sandstorm,A1,A3,0.322,0.3534,0.4028,0.4604,0.32092451999999994,0.33590740680000003,0.3536116752,0.36519480480000005,-0.1878,0.4742,0.3925,0.6075,0.2149
mdg,lightning,sick,A1,A3,0.322,0.4454,0.4028,0.5234,0.32092451999999994,0.3631176948,0.3536116752,0.36669508679999996,-0.1588,0.4944,0.4107,0.5893,0.1787
mdg,lightning,tree,A1,A3,0.322,0.1714,0.4028,0.2184,0.32092451999999994,0.2087723988,0.3536116752,0.25093111679999996,-0.1278,0.3346,0.4126,0.5874,0.1749
