concept1,concept2,color1,color2,deltaS_sample,deltaS_fit
mango,banana,WH,A3,0.039278954676025046,0.06133583776105789
mango,sandstorm,WH,A3,0.23195191877215526,0.25437504803513034
justice,sad,WH,A3,0.34052293017252566,0.3617979834295757
justice,tree,WH,A3,0.15920996216236438,0.17547957215636423
justice,peach,WH,A3,0.13067034126053323,0.14882550983857423
justice,angry,WH,A3,0.14019571972910372,0.1608908420969335
justice,peace,WH,A3,0.0284126460392784,0.030356198311330296
justice,happy,WH,A3,0.09580937594900585,0.09858729728898896
justice,lightning,WH,A3,0.17349421712178614,0.1909721297029925
justice,death,WH,A3,0.13280108981429972,0.14673056990346933
justice,banana,WH,A3,0.08431812007444828,0.09615582308504522
justice,sandstorm,WH,A3,0.25599828858848506,0.2708754341663615
sad,tree,WH,A3,0.2852146459018965,0.30104899556012255
sad,peach,WH,A3,0.31388204918747276,0.34459245743223255
sad,angry,WH,A3,0.2792024658579437,0.3108998165037882
sad,peace,WH,A3,0.33071333390110424,0.341797488423881
sad,happy,WH,A3,0.47076232978414567,0.4657238889587971
sad,lightning,WH,A3,0.525588094086832,0.5576038609162488
sad,death,WH,A3,0.20032550814129335,0.21627881385994563
sad,banana,WH,A3,0.36945024983463925,0.4045564437681508
sad,sandstorm,WH,A3,0.1053268983712109,0.10763760002251166
tree,peach,WH,A3,0.04551947763914721,0.05781723490684565
tree,angry,WH,A3,0.017233431491864293,0.021856577706846347
tree,peace,WH,A3,0.13538689199323428,0.14367451634261175
tree,happy,WH,A3,0.31101914398540487,0.30872126779604425
tree,lightning,WH,A3,0.3905237442568399,0.4336841227558348
tree,death,WH,A3,0.010772204012113873,0.012114114500635154
tree,banana,WH,A3,0.12543666116794727,0.1602918341930153
tree,sandstorm,WH,A3,0.16567360003151466,0.1731352334014753
peach,angry,WH,A3,0.023235160340393746,0.032226477255576924
peach,peace,WH,A3,0.1044457430190947,0.11489914234232423
peach,happy,WH,A3,0.27806901516936344,0.2862135259404369
peach,lightning,WH,A3,0.3607675381366342,0.41643168054650737
peach,death,WH,A3,0.03855870047689436,0.044813012822332965
peach,banana,WH,A3,0.07788476717080639,0.11269005100118512
peach,sandstorm,WH,A3,0.19710520199325332,0.2147522522628924
angry,peace,WH,A3,0.11559335519905112,0.12866545721765443
angry,happy,WH,A3,0.278937212957202,0.29250895811928035
angry,lightning,WH,A3,0.3581487123701783,0.4161723642329973
angry,death,WH,A3,0.021515021356167452,0.025167068054224195
angry,banana,WH,A3,0.09312163928045447,0.1304291738417771
angry,sandstorm,WH,A3,0.16744951445735956,0.18526723029111292
peace,happy,WH,A3,0.13258422801139413,0.13218915816371535
peace,lightning,WH,A3,0.2120394895571731,0.22745312157552977
peace,death,WH,A3,0.11118104203820134,0.12018970108650628
peace,banana,WH,A3,0.05384260164642796,0.059240990878748345
peace,sandstorm,WH,A3,0.24061978702961584,0.24721598609243678
happy,lightning,WH,A3,0.09127813004868146,0.09399480435100838
happy,death,WH,A3,0.23787298687467473,0.2476887955746152
happy,banana,WH,A3,0.22811027261565808,0.23442940968028325
happy,sandstorm,WH,A3,0.38532696602492655,0.37811421042365856
lightning,death,WH,A3,0.30659914274691036,0.340291185186107
lightning,banana,WH,A3,0.3168944468426078,0.36733579637907976
lightning,sandstorm,WH,A3,0.44877197769871335,0.4747956566474103
death,banana,WH,A3,0.08640126120439451,0.10044879345973667
death,sandstorm,WH,A3,0.11060359090882077,0.11883375206272784
banana,sandstorm,WH,A3,0.2551670018845449,0.27747962268252313
sick,safety,WH,LG,0.2622069546403536,0.2680421467069698
sick,mango,WH,LG,0.154043851031739,0.17834814644294505
sick,justice,WH,LG,0.5563266795613191,0.6076993974450666
sick,sad,WH,LG,0.3174407488287355,0.3430850867332784
sick,tree,WH,LG,0.21346793329494207,0.21133260408602283
sick,peach,WH,LG,0.1714845105691104,0.19352945185687598
sick,angry,WH,LG,0.3152770841151278,0.3698278318748862
sick,peace,WH,LG,0.25799144373060545,0.26787563042455353
sick,happy,WH,LG,0.022556371225486038,0.021783604525056455
sick,lightning,WH,LG,0.8523773275907198,0.9079938346306657
sick,death,WH,LG,0.5824466958034726,0.6474250892025541
sick,banana,WH,LG,0.24469882208820948,0.27964523764410676
sick,sandstorm,WH,LG,0.441890155752499,0.4868314402213987
safety,mango,WH,LG,0.16376726220912485,0.17438313369981584
safety,justice,WH,LG,0.3011747761251552,0.3192914528202566
safety,sad,WH,LG,0.0019090274306478028,0.001962358687283894
safety,tree,WH,LG,0.4456836056032927,0.4309306611044508
safety,peach,WH,LG,0.14934273248574992,0.15652851364654619
safety,angry,WH,LG,0.015028369291872457,0.016269597688043813
safety,peace,WH,LG,0.008550985713090098,0.00861301662958569
safety,happy,WH,LG,0.23191354331059588,0.2205525723133448
safety,lightning,WH,LG,0.6507795617581578,0.6888809976203694
safety,death,WH,LG,0.31460522172781413,0.3379931015175277
safety,banana,WH,LG,0.0887195489380792,0.0937917948063205
safety,sandstorm,WH,LG,0.1256058525410969,0.13154620153680618
mango,justice,WH,LG,0.5081142993303805,0.5932564199800342
mango,sad,WH,LG,0.212672319610542,0.25649390428725793
mango,tree,WH,LG,0.40909694075597436,0.4246024915370845
mango,peach,WH,LG,0.0213801475412716,0.02903561783335118
mango,angry,WH,LG,0.20563958754346334,0.30167093346895035
mango,peace,WH,LG,0.1571792409419177,0.1714251276234039
mango,happy,WH,LG,0.11807867653548976,0.11708483764183253
mango,lightning,WH,LG,0.8618019603035619,0.9536450737049118
mango,death,WH,LG,0.5398004673983738,0.6535584468453218
mango,banana,WH,LG,0.11201112661464663,0.15845091349572227
mango,sandstorm,WH,LG,0.36813319091537444,0.45777540512053894
justice,sad,WH,LG,0.34742240895748866,0.3911536017777506
justice,tree,WH,LG,0.7079470310580198,0.7311545800444956
justice,peach,WH,LG,0.4967473971920682,0.5712493832739773
justice,angry,WH,LG,0.37602892757967843,0.4526517095971021
justice,peace,WH,LG,0.3136273168428101,0.3373884102611737
justice,happy,WH,LG,0.52003312202236,0.5263018108015618
justice,lightning,WH,LG,0.3916006616309099,0.4618957917936566
justice,death,WH,LG,0,0
justice,banana,WH,LG,0.44891010252549335,0.5249998551413024
justice,sandstorm,WH,LG,0.22891141247293056,0.26501715736068454
sad,tree,WH,LG,0.5426506273976273,0.5384154314233325
sad,peach,WH,LG,0.19452825990018585,0.22729207144685049
sad,angry,WH,LG,0.021747932922166813,0.027095683399579906
sad,peace,WH,LG,0.011972932469969555,0.012538323611955615
sad,happy,WH,LG,0.27621905978752315,0.2664325978118929
sad,lightning,WH,LG,0.7469098789586915,0.8309919733454311
sad,death,WH,LG,0.3687454046502239,0.42753660844615016
sad,banana,WH,LG,0.11769849461099446,0.14085978028528778
sad,sandstorm,WH,LG,0.15390816686967357,0.1761662337860177
tree,peach,WH,LG,0.4267896096990349,0.4326284700112919
tree,angry,WH,LG,0.555245817708687,0.5862104227508966
tree,peace,WH,LG,0.44562738084076103,0.4361995887016268
tree,happy,WH,LG,0.22368609808071105,0.2020190979244496
tree,lightning,WH,LG,0.9356351202287227,0.9524844223448666
tree,death,WH,LG,0.7389699203685925,0.7704287642660186
tree,banana,WH,LG,0.5006240215271103,0.512475108067701
tree,sandstorm,WH,LG,0.6500713304647168,0.6592672188510663
peach,angry,WH,LG,0.1860569225435611,0.25929405668772976
peach,peace,WH,LG,0.14238648724771796,0.15263609293532654
peach,happy,WH,LG,0.13433618936356684,0.131015725564247
peach,lightning,WH,LG,0.856609957514834,0.9423042950811664
peach,death,WH,LG,0.5281230301624953,0.6282510635121127
peach,banana,WH,LG,0.09068054692312921,0.12142852376364743
peach,sandstorm,WH,LG,0.3517989152510155,0.4243784934880822
angry,peace,WH,LG,0.004930508417789525,0.005473437390182467
angry,happy,WH,LG,0.2712251171431337,0.27369624612247057
angry,lightning,WH,LG,0.7824232585276337,0.9104917453448781
angry,death,WH,LG,0.40087854228478714,0.5057121704973416
angry,banana,WH,LG,0.1029032890713284,0.15103784662052244
angry,sandstorm,WH,LG,0.18466309040100626,0.23982925723044723
peace,happy,WH,LG,0.22711305146925076,0.21813734681407215
peace,lightning,WH,LG,0.6661316479766024,0.7144977671345054
peace,death,WH,LG,0.32801536980956225,0.3583880814546063
peace,banana,WH,LG,0.0801878185832734,0.0868293163151761
peace,sandstorm,WH,LG,0.1380565351435884,0.1474677744700008
happy,lightning,WH,LG,0.8187825358628282,0.8273216456440214
happy,death,WH,LG,0.5429288659815145,0.5538020666393658
happy,banana,WH,LG,0.20252266413808528,0.1989131755734459
happy,sandstorm,WH,LG,0.3965937336037839,0.39021733756544763
lightning,death,WH,LG,0.4131752741600707,0.5044632080677716
lightning,banana,WH,LG,0.8350186883147999,0.935586272324082
lightning,sandstorm,WH,LG,0.6602100543441993,0.7658402326724312
death,banana,WH,LG,0.47892023085445246,0.5830163224258196
death,sandstorm,WH,LG,0.24348078836074194,0.29235733627090577
banana,sandstorm,WH,LG,0.28261526919801216,0.3511918597140631
sick,safety,WH,BK,0.71628512269859,0.7695193004718998
sick,mango,WH,BK,0.4819036538527548,0.5726331224975454
sick,justice,WH,BK,0.42431428912499425,0.4825621896245267
sick,sad,WH,BK,0.343951584633986,0.3972377994847873
sick,tree,WH,BK,0.4044756510381764,0.4593699258737214
sick,peach,WH,BK,0.5370738906268154,0.6215287037227326
sick,angry,WH,BK,0.27258622417491263,0.3176211166414036
sick,peace,WH,BK,0.8273286404622677,0.8832556846600603
sick,happy,WH,BK,0.7609289208382856,0.8004583408403719
sick,lightning,WH,BK,0.6992807362788952,0.7719686991637855
sick,death,WH,BK,0.28368999510368687,0.341072690442658
sick,banana,WH,BK,0.3033527904557458,0.36876403157214743
sick,sandstorm,WH,BK,0.28113954255557616,0.3151079690675823
safety,mango,WH,BK,0.5146932180020583,0.5839291986636681
safety,justice,WH,BK,0.29183139998479435,0.3263023473171325
safety,sad,WH,BK,0.9009159171189676,0.9359485992082215
safety,tree,WH,BK,0.5732671129811975,0.6138100442499121
safety,peach,WH,BK,0.46892024049169834,0.5223716133185803
safety,angry,WH,BK,0.8667916632664083,0.9106657412428256
safety,peace,WH,BK,0.228294141296971,0.25129077792488375
safety,happy,WH,BK,0.04411132870361889,0.045854946752386216
safety,lightning,WH,BK,0.028678659349529956,0.03231397821278259
safety,death,WH,BK,0.863701263031998,0.9199207404588001
safety,banana,WH,BK,0.5818030230167928,0.6617103783408251
safety,sandstorm,WH,BK,0.5333335708403195,0.570428535053866
mango,justice,WH,BK,0.09236625209902682,0.11139634349746341
mango,sad,WH,BK,0.8170774661193658,0.9111316562420249
mango,tree,WH,BK,0.12608335833906614,0.16636013142397332
mango,peach,WH,BK,0.09977530581428107,0.16078444683163506
mango,angry,WH,BK,0.750569421869399,0.858472166647885
mango,peace,WH,BK,0.7214664805735594,0.81968834974281235
mango,happy,WH,BK,0.5949384277969576,0.6467098651365706
mango,lightning,WH,BK,0.4943611131505593,0.5908116335353424
mango,death,WH,BK,0.7458603946198383,0.8784573504932927
mango,banana,WH,BK,0.20336828059249368,0.29812457217085964
mango,sandstorm,WH,BK,0.1710831239685846,0.20083875036737608
justice,sad,WH,BK,0.6799514056764802,0.7533969033727388
justice,tree,WH,BK,0.16134945277760582,0.1855429261849384
justice,peach,WH,BK,0.0408242742289453,0.04844097764830546
justice,angry,WH,BK,0.6290213297614782,0.7046804132437974
justice,peace,WH,BK,0.46601032674194554,0.5257866738679602
justice,happy,WH,BK,0.3363271024648924,0.36821317239677076
justice,lightning,WH,BK,0.29960093960313705,0.3453748994400916
justice,death,WH,BK,0.6315938081538088,0.7205230655848092
justice,banana,WH,BK,0.21379085007474385,0.257828166943717
justice,sandstorm,WH,BK,0.19733768721988532,0.22270504537308922
sad,tree,WH,BK,0.762776509932227,0.8332800029883201
sad,peach,WH,BK,0.8526364977915021,0.9272246748909905
sad,angry,WH,BK,0.07190056231419739,0.08553112950917852
sad,peace,WH,BK,0.9528817133425884,0.9789312728686896
sad,happy,WH,BK,0.9291850095568109,0.9506464429211926
sad,lightning,WH,BK,0.8807216541561823,0.9333115676269782
sad,death,WH,BK,0.05109400748931103,0.06332514911011722
sad,banana,WH,BK,0.6557931392819777,0.7698647413781756
sad,sandstorm,WH,BK,0.6068070786140611,0.6666279013520613
tree,peach,WH,BK,0.22354193005436696,0.2775757220741164
tree,angry,WH,BK,0.6900353027799571,0.7686152651604767
tree,peace,WH,BK,0.7594788928101742,0.8188517662597482
tree,happy,WH,BK,0.649081709513204,0.6678582084394876
tree,lightning,WH,BK,0.5496202960700098,0.6203296316241238
tree,death,WH,BK,0.687264339473072,0.7914416194004013
tree,banana,WH,BK,0.09904235288165264,0.12774823957532555
tree,sandstorm,WH,BK,0.0821776363800304,0.09082263981504424
peach,angry,WH,BK,0.7913497090910924,0.881438683942293
peach,peace,WH,BK,0.6915250028019945,0.7779916226303447
peach,happy,WH,BK,0.5521341740830932,0.5873676598404468
peach,lightning,WH,BK,0.4516661759773275,0.5330857588223081
peach,death,WH,BK,0.7854599163473874,0.8990729647846112
peach,banana,WH,BK,0.2813230069370072,0.39263672346127865
peach,sandstorm,WH,BK,0.23694870121467337,0.27074012075080867
angry,peace,WH,BK,0.9312731281111538,0.9666277941623598
angry,happy,WH,BK,0.8991159864103822,0.9287168607211497
angry,lightning,WH,BK,0.8466452636634594,0.9085453660367202
angry,death,WH,BK,0.01846801939528997,0.022928777802550426
angry,banana,WH,BK,0.583285551834219,0.6971078594498066
angry,sandstorm,WH,BK,0.5402179985890487,0.6008434507536324
peace,happy,WH,BK,0.19832029521530203,0.21163351593255153
peace,lightning,WH,BK,0.18261808246227562,0.21099534564422795
peace,death,WH,BK,0.9280626454165462,0.9714719848994899
peace,banana,WH,BK,0.7470857066924481,0.8431067299879276
peace,sandstorm,WH,BK,0.6942926373405511,0.7465403355109035
happy,lightning,WH,BK,0.010387378579696849,0.011412486333128413
happy,death,WH,BK,0.8952856639280162,0.9369120037290593
happy,banana,WH,BK,0.6447822294907346,0.710617018276257
happy,sandstorm,WH,BK,0.5883354763587014,0.6128198435309504
lightning,death,WH,BK,0.8445659789599171,0.9175353380425584
lightning,banana,WH,BK,0.5641038120876751,0.6662557684584289
lightning,sandstorm,WH,BK,0.5231829974347422,0.5806472097951998
death,banana,WH,BK,0.5851533361256206,0.7218533642018182
death,sandstorm,WH,BK,0.544097382290245,0.6218655557012357
banana,sandstorm,WH,BK,0.0028405522146797146,0.003383791243962375
sick,safety,WH,MR,0.39691417365460646,0.4290631283041424
sick,mango,WH,MR,0.3214206051495043,0.36399727639118584
sick,justice,WH,MR,0.5058632682629329,0.5710147492366449
sick,sad,WH,MR,0.13712450170998736,0.15539874810595933
sick,tree,WH,MR,0.09834603116526552,0.11510031514332952
sick,peach,WH,MR,0.49560913973909315,0.5454940335280585
sick,angry,WH,MR,0.3435819211944011,0.378456916953853
sick,peace,WH,MR,0.47730016419208465,0.5108740339767113
sick,happy,WH,MR,0.18116128723293579,0.17820548204652842
sick,lightning,WH,MR,0.818780362832422,0.9078533016393227
sick,death,WH,MR,0.4445415084727655,0.530953106005351
sick,banana,WH,MR,0.24799136321369986,0.30897683323168657
sick,sandstorm,WH,MR,0.16493574929192856,0.1922601011060754
safety,mango,WH,MR,0.6428996068837987,0.6670630776560282
safety,justice,WH,MR,0.12945731830001073,0.13908892494207037
safety,sad,WH,MR,0.2986737199286005,0.31062065396329785
safety,tree,WH,MR,0.37785912833045776,0.3936903123357154
safety,peach,WH,MR,0.7531091411270896,0.7699793581378938
safety,angry,WH,MR,0.6542495839225064,0.6688968652070602
safety,peace,WH,MR,0.0880784640332849,0.08964122384011897
safety,happy,WH,MR,0.23219740225969399,0.21847098090294526
safety,lightning,WH,MR,0.5283970466801869,0.5829530570572037
safety,death,WH,MR,0.060074842927787864,0.06764795004852253
safety,banana,WH,MR,0.2566785852794595,0.279162199869718
safety,sandstorm,WH,MR,0.2553115309935339,0.2731311876270144
mango,justice,WH,MR,0.7206256307906471,0.7723043822235027
mango,sad,WH,MR,0.4621385987068668,0.4954357244616078
mango,tree,WH,MR,0.4699916897823523,0.5110039187808457
mango,peach,WH,MR,0.20575281874152385,0.220399139979085
mango,angry,WH,MR,0.03025678534963694,0.03220372737124322
mango,peace,WH,MR,0.7039127781303476,0.7245677501331591
mango,happy,WH,MR,0.4785004379807376,0.4568488817564307
mango,lightning,WH,MR,0.928390026426143,0.9692850424147216
mango,death,WH,MR,0.6748932754319084,0.755155901848047
mango,banana,WH,MR,0.5986719706014798,0.6759206456285213
mango,sandstorm,WH,MR,0.47101145626064755,0.5189851447176734
justice,sad,WH,MR,0.4224007389104929,0.46283128550630126
justice,tree,WH,MR,0.5047464771892556,0.5587900842279971
justice,peach,WH,MR,0.8114088204557623,0.8510755123686522
justice,angry,WH,MR,0.7292608865982029,0.7698990569500728
justice,peace,WH,MR,0.04351047061049851,0.04649030541761201
justice,happy,WH,MR,0.3543697050901089,0.3489843879542587
justice,lightning,WH,MR,0.4051989097474237,0.47858624219572943
justice,death,WH,MR,0.06847286376539863,0.08139640869248899
justice,banana,WH,MR,0.3991427270828345,0.465931555512928
justice,sandstorm,WH,MR,0.37791595795051336,0.42492173702487923
sad,tree,WH,MR,0.061931591642437445,0.06740991684927411
sad,peach,WH,MR,0.6229118582530613,0.6521074882673537
sad,angry,WH,MR,0.48060122066566113,0.5029512282256605
sad,peace,WH,MR,0.38856640778359,0.4007281476954818
sad,happy,WH,MR,0.05738165551599428,0.05371886624881317
sad,lightning,WH,MR,0.7840845533557775,0.8605864879386398
sad,death,WH,MR,0.3535693033569616,0.4108235098999996
sad,banana,WH,MR,0.10061727069891457,0.11719830429440559
sad,sandstorm,WH,MR,0.036965823630656924,0.041069393687128586
tree,peach,WH,MR,0.6486742019232175,0.6831315368451008
tree,angry,WH,MR,0.48948595176388254,0.5153936967306112
tree,peace,WH,MR,0.4729386663971866,0.4876782691240733
tree,happy,WH,MR,0.12000161657057595,0.10994136515351127
tree,lightning,WH,MR,0.864079491356832,0.9407263162363427
tree,death,WH,MR,0.4329404934617961,0.5154164407862927
tree,banana,WH,MR,0.20089545633774886,0.25255803337786675
tree,sandstorm,WH,MR,0.09926387915469315,0.11294629159786251
peach,angry,WH,MR,0.17309006913314895,0.18104467252121448
peach,peace,WH,MR,0.8004382412826823,0.8132642428792569
peach,happy,WH,MR,0.6259582509556249,0.5951910272065106
peach,lightning,WH,MR,0.9605937294737223,0.9842358498987147
peach,death,WH,MR,0.7761597368731258,0.8421365320051325
peach,banana,WH,MR,0.7495692319005387,0.809593561618453
peach,sandstorm,WH,MR,0.6229019163278056,0.6681814983369665
angry,peace,WH,MR,0.7131736040491545,0.7244232521612636
angry,happy,WH,MR,0.4956165869424539,0.4673466739225697
angry,lightning,WH,MR,0.9296046496431316,0.9637769072684691
angry,death,WH,MR,0.6850812041739727,0.752200590297628
angry,banana,WH,MR,0.6127411343716415,0.6679626546888016
angry,sandstorm,WH,MR,0.4886150118999857,0.525531590877359
peace,happy,WH,MR,0.31924009161067124,0.2990349402125536
peace,lightning,WH,MR,0.4537603709544624,0.5003627179433141
peace,death,WH,MR,0.02637024994626036,0.02951507098695383
peace,banana,WH,MR,0.36065001406174013,0.38734539779039
peace,sandstorm,WH,MR,0.34321551906337966,0.36397964414282047
happy,lightning,WH,MR,0.7174803697919968,0.7206199408940047
happy,death,WH,MR,0.28712745540908235,0.2942889755027004
happy,banana,WH,MR,0.024512224650170333,0.02315884552067149
happy,sandstorm,WH,MR,0.020354349636812152,0.019722006018086935
lightning,death,WH,MR,0.4674182450983526,0.5798030115059962
lightning,banana,WH,MR,0.8154160610152901,0.936079857905926
lightning,sandstorm,WH,MR,0.7404560984171211,0.8344287876704843
death,banana,WH,MR,0.3199966525623468,0.4083205456322434
death,sandstorm,WH,MR,0.3102024174034741,0.3695980601367208
banana,sandstorm,WH,MR,0.05063739190979,0.06160343432146398
sick,safety,WH,LO,0.35955645188489527,0.38031150189218665
sick,mango,WH,LO,0.41964967497216277,0.4518365083384026
sick,justice,WH,LO,0.5406470325710422,0.6142507451871939
sick,sad,WH,LO,0.24019388704797262,0.268264583495589
sick,tree,WH,LO,0.04156338255102421,0.04667471006835178
sick,peach,WH,LO,0.6934614041559286,0.7785438975613219
sick,angry,WH,LO,0.25196173854903037,0.3100324579022792
sick,peace,WH,LO,0.29672897530010145,0.3117404646605806
sick,happy,WH,LO,0.13281573919098288,0.13122656926403886
sick,lightning,WH,LO,0.7016027962206721,0.7795082684807563
sick,death,WH,LO,0.5102777802931535,0.5942286834968677
sick,banana,WH,LO,0.052616139879154256,0.06018783199979305
sick,sandstorm,WH,LO,0.40162973563369553,0.4394805292970836
safety,mango,WH,LO,0.695815531308767,0.6881514160504627
safety,justice,WH,LO,0.21408754392857343,0.2277603923284608
safety,sad,WH,LO,0.1780859771935246,0.1783314362448627
safety,tree,WH,LO,0.377452834384433,0.3748094748988273
safety,peach,WH,LO,0.8626035219796266,0.8812865830402243
safety,angry,WH,LO,0.18703565070729855,0.1985438133125148
safety,peace,WH,LO,0.06847574149210178,0.06686116229804284
safety,happy,WH,LO,0.23962646173090163,0.22190295838061802
safety,lightning,WH,LO,0.4065331350818402,0.4284478321386398
safety,death,WH,LO,0.16532129108704152,0.17849407527054517
safety,banana,WH,LO,0.43616800415261325,0.44267960269716045
safety,sandstorm,WH,LO,0.6708264855609591,0.6745921073884955
mango,justice,WH,LO,0.8084570304287617,0.8443218369227389
mango,sad,WH,LO,0.665129148307031,0.6688627185976186
mango,tree,WH,LO,0.5340538209065699,0.5323003891420733
mango,peach,WH,LO,0.38187799789255994,0.40800895478420296
mango,angry,WH,LO,0.6952858037841676,0.7403142968525511
mango,peace,WH,LO,0.6526134423346637,0.6403534030334359
mango,happy,WH,LO,0.5350256483351443,0.4942066007837316
mango,lightning,WH,LO,0.9048403147435722,0.9291146927679593
mango,death,WH,LO,0.7984646709275782,0.843457613975504
mango,banana,WH,LO,0.420173143379017,0.4309695209856197
mango,sandstorm,WH,LO,0.008132063409006074,0.008250768415510645
justice,sad,WH,LO,0.4037458045370905,0.4461479029619553
justice,tree,WH,LO,0.5788427210675318,0.6317705791560444
justice,peach,WH,LO,0.9215478457726702,0.9622359505038929
justice,angry,WH,LO,0.4208781644976083,0.5000294171104782
justice,peace,WH,LO,0.27938190022923837,0.2946665415435079
justice,happy,WH,LO,0.43813045673837703,0.4373941877316758
justice,lightning,WH,LO,0.19228081590466028,0.22376347531419127
justice,death,WH,LO,0.055953703125004584,0.06657577975227769
justice,banana,WH,LO,0.6173389714292061,0.6790785587508068
justice,sandstorm,WH,LO,0.7852574308549862,0.8290907878816556
sad,tree,WH,LO,0.24860759659578213,0.25534401535533835
sad,peach,WH,LO,0.8712934009677422,0.9106989833611809
sad,angry,WH,LO,7.363033740750424e-4,8.515281520649065e-4
sad,peace,WH,LO,0.10197855714728477,0.10107429727648176
sad,happy,WH,LO,0.09405042527068153,0.08660266137118322
sad,lightning,WH,LO,0.6070703979881904,0.6598086341843179
sad,death,WH,LO,0.3612752937393944,0.40950845668188296
sad,banana,WH,LO,0.32962699182132904,0.34884389949074235
sad,sandstorm,WH,LO,0.6301657470007633,0.6482191232098817
tree,peach,WH,LO,0.8123331402722405,0.860083499944053
tree,angry,WH,LO,0.26819612459933095,0.3107089471370674
tree,peace,WH,LO,0.30560316886310324,0.3001379105486198
tree,happy,WH,LO,0.1150055960693468,0.10415154343764121
tree,lightning,WH,LO,0.757938060509868,0.8089577401466054
tree,death,WH,LO,0.5495771960898879,0.6148722903671535
tree,banana,WH,LO,0.11300436803389613,0.11929848791480757
tree,sandstorm,WH,LO,0.4997078192676998,0.5130330447579292
peach,angry,WH,LO,0.8958566082396396,0.963380857492882
peach,peace,WH,LO,0.8383027372456524,0.85418631485575
peach,happy,WH,LO,0.7710410455666904,0.753490084304373
peach,lightning,WH,LO,0.9696271102108581,0.989972272587982
peach,death,WH,LO,0.9198671718229455,0.967264839814497
peach,banana,WH,LO,0.7250493917325128,0.7898551831960147
peach,sandstorm,WH,LO,0.3461936722204655,0.3780198534775301
angry,peace,WH,LO,0.10751004970196143,0.11289659885740466
angry,happy,WH,LO,0.09836871816099091,0.09483211017595572
angry,lightning,WH,LO,0.6319432338192965,0.7329484270961606
angry,death,WH,LO,0.37840425905531383,0.4690038481736545
angry,banana,WH,LO,0.3510075069776726,0.413431481239833
angry,sandstorm,WH,LO,0.6551540148053074,0.7113330368099797
peace,happy,WH,LO,0.17258545040190465,0.1583700639765948
peace,lightning,WH,LO,0.46880688176340257,0.48942841254480807
peace,death,WH,LO,0.2336192840234418,0.24988949707778263
peace,banana,WH,LO,0.37115768695529816,0.3733078568724659
peace,sandstorm,WH,LO,0.6278451332574437,0.6274508506495171
happy,lightning,WH,LO,0.6156666043335886,0.6090253321365462
happy,death,WH,LO,0.4008312950020827,0.40349970149720216
happy,banana,WH,LO,0.19849703178767086,0.1856537546196797
happy,sandstorm,WH,LO,0.5119388211618516,0.48523048540579605
lightning,death,WH,LO,0.2552184958437005,0.30352036858336473
lightning,banana,WH,LO,0.7775456336950077,0.8352855152274934
lightning,sandstorm,WH,LO,0.8839714719957086,0.9165405531744966
death,banana,WH,LO,0.591747091984173,0.6662975655761081
death,sandstorm,WH,LO,0.7731440807246335,0.82618954376911
banana,sandstorm,WH,LO,0.39669913236501486,0.41729156145248414
sick,safety,WH,MC,0.2222068453145648,0.23318187165910675
sick,mango,WH,MC,0.1251507826477517,0.16285498073772264
sick,justice,WH,MC,0.33411919781572563,0.3700525809422295
sick,sad,WH,MC,0.10912718297312995,0.12000832797970173
sick,tree,WH,MC,0.09528444183449802,0.10744550699137068
sick,peach,WH,MC,0.15326781182505522,0.19322357202804963
sick,angry,WH,MC,0.14444306669264106,0.18673623844504317
sick,peace,WH,MC,0.11355427416869912,0.12323440435945032
sick,happy,WH,MC,0.15764784023516487,0.15616642894773558
sick,lightning,WH,MC,0.8339011196632728,0.9156392555893756
sick,death,WH,MC,0.47983950423267885,0.5681682986593113
sick,banana,WH,MC,0.18406134547887587,0.2342117025738485
sick,sandstorm,WH,MC,0.3094646075761882,0.366225408779292
safety,mango,WH,MC,0.15175493046254407,0.15722524852318287
safety,justice,WH,MC,0.1172883932484079,0.1185469262556138
safety,sad,WH,MC,0.3138158944529683,0.3091770968897656
safety,tree,WH,MC,0.32693522677178444,0.3183308797645483
safety,peach,WH,MC,0.1285279490727811,0.13093496068838917
safety,angry,WH,MC,0.1180835441736936,0.12453374140059359
safety,peace,WH,MC,0.10264225797407156,0.10129803319701614
safety,happy,WH,MC,0.07127263596491629,0.06541690621676155
safety,lightning,WH,MC,0.6619662358244099,0.6848265270131052
safety,death,WH,MC,0.2539016055470317,0.2691538038960123
safety,banana,WH,MC,0.09912366985844456,0.10178573058740881
safety,sandstorm,WH,MC,0.04768384265087766,0.04863918402742562
mango,justice,WH,MC,0.28606399178505915,0.31963977946771815
mango,sad,WH,MC,0.25025158145650006,0.27524536109471054
mango,tree,WH,MC,0.2757081610707157,0.316687480217531
mango,peach,WH,MC,0.038459950577855895,0.05879987631863359
mango,angry,WH,MC,0.037104410869567284,0.05688188414832063
mango,peace,WH,MC,0.02266939157334169,0.024558832064718206
mango,happy,WH,MC,0.07071994852881902,0.06756024569645103
mango,lightning,WH,MC,0.8813930476769383,0.9672100717677217
mango,death,WH,MC,0.46264273636078235,0.5736434800573056
mango,banana,WH,MC,0.08287298587751502,0.12954778770844455
mango,sandstorm,WH,MC,0.2559203443042193,0.3225660303143236
justice,sad,WH,MC,0.4163601920406723,0.43129831098330573
justice,tree,WH,MC,0.43893934916722444,0.4553093550538061
justice,peach,WH,MC,0.2654304954484954,0.2918755635399095
justice,angry,WH,MC,0.24847615082687247,0.2807517279443361
