country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1
USA,angry,banana,A1,A2,0.3736,0.0712,0.34380000000000005,0.0524
USA,angry,banana,A1,A3,0.3736,0.0678,0.1376,0.0524
USA,angry,banana,A1,BK,0.3736,0.1832,0.6537999999999999,0.0524
USA,angry,banana,A1,DB,0.3736,0.0426,0.1306,0.0524
USA,angry,banana,A1,DC,0.3736,0.056799999999999996,0.1014,0.0524
USA,angry,banana,A1,DG,0.3736,0.16820000000000002,0.1384,0.0524
USA,angry,banana,A1,DH,0.3736,0.23,0.1616,0.0524
USA,angry,banana,A1,DO,0.3736,0.272,0.324,0.0524
USA,angry,banana,A1,DP,0.3736,0.0438,0.21280000000000002,0.0524
USA,angry,banana,A1,DR,0.3736,0.063,0.7922,0.0524
USA,angry,banana,A1,DY,0.3736,0.30079999999999996,0.2382,0.0524
USA,angry,banana,A1,LB,0.3736,0.0416,0.0746,0.0524
USA,angry,banana,A1,LC,0.3736,0.0436,0.079,0.0524
USA,angry,banana,A1,LG,0.3736,0.09699999999999999,0.069,0.0524
USA,angry,banana,A1,LH,0.3736,0.4324,0.091,0.0524
USA,angry,banana,A1,LO,0.3736,0.2646,0.0888,0.0524
USA,angry,banana,A1,LP,0.3736,0.048,0.07780000000000001,0.0524
USA,angry,banana,A1,LR,0.3736,0.0946,0.17859999999999998,0.0524
USA,angry,banana,A1,LY,0.3736,0.7095999999999999,0.12480000000000001,0.0524
USA,angry,banana,A1,MB,0.3736,0.0364,0.0926,0.0524
USA,angry,banana,A1,MC,0.3736,0.0492,0.0886,0.0524
USA,angry,banana,A1,MG,0.3736,0.1134,0.0964,0.0524
USA,angry,banana,A1,MH,0.3736,0.29960000000000003,0.11019999999999999,0.0524
USA,angry,banana,A1,MO,0.3736,0.22060000000000002,0.19519999999999998,0.0524
USA,angry,banana,A1,MP,0.3736,0.054400000000000004,0.1072,0.0524
USA,angry,banana,A1,MR,0.3736,0.046000000000000006,0.4692,0.0524
USA,angry,banana,A1,MY,0.3736,0.446,0.1148,0.0524
USA,angry,banana,A1,SB,0.3736,0.0452,0.0806,0.0524
USA,angry,banana,A1,SC,0.3736,0.045,0.0872,0.0524
USA,angry,banana,A1,SG,0.3736,0.1744,0.0742,0.0524
USA,angry,banana,A1,SH,0.3736,0.3958,0.132,0.0524
USA,angry,banana,A1,SO,0.3736,0.2718,0.3736,0.0524
USA,angry,banana,A1,SP,0.3736,0.042199999999999994,0.1408,0.0524
USA,angry,banana,A1,SR,0.3736,0.0434,0.7332,0.0524
USA,angry,banana,A1,SY,0.3736,0.9501999999999999,0.23260000000000003,0.0524
USA,angry,banana,A1,WH,0.3736,0.1168,0.1394,0.0524
USA,angry,banana,A2,A3,0.34380000000000005,0.0678,0.1376,0.0712
USA,angry,banana,A2,BK,0.34380000000000005,0.1832,0.6537999999999999,0.0712
USA,angry,banana,A2,DB,0.34380000000000005,0.0426,0.1306,0.0712
USA,angry,banana,A2,DC,0.34380000000000005,0.056799999999999996,0.1014,0.0712
USA,angry,banana,A2,DG,0.34380000000000005,0.16820000000000002,0.1384,0.0712
USA,angry,banana,A2,DH,0.34380000000000005,0.23,0.1616,0.0712
USA,angry,banana,A2,DO,0.34380000000000005,0.272,0.324,0.0712
USA,angry,banana,A2,DP,0.34380000000000005,0.0438,0.21280000000000002,0.0712
USA,angry,banana,A2,DR,0.34380000000000005,0.063,0.7922,0.0712
USA,angry,banana,A2,DY,0.34380000000000005,0.30079999999999996,0.2382,0.0712
USA,angry,banana,A2,LB,0.34380000000000005,0.0416,0.0746,0.0712
USA,angry,banana,A2,LC,0.34380000000000005,0.0436,0.079,0.0712
USA,angry,banana,A2,LG,0.34380000000000005,0.09699999999999999,0.069,0.0712
USA,angry,banana,A2,LH,0.34380000000000005,0.4324,0.091,0.0712
USA,angry,banana,A2,LO,0.34380000000000005,0.2646,0.0888,0.0712
USA,angry,banana,A2,LP,0.34380000000000005,0.048,0.07780000000000001,0.0712
USA,angry,banana,A2,LR,0.34380000000000005,0.0946,0.17859999999999998,0.0712
USA,angry,banana,A2,LY,0.34380000000000005,0.7095999999999999,0.12480000000000001,0.0712
USA,angry,banana,A2,MB,0.34380000000000005,0.0364,0.0926,0.0712
USA,angry,banana,A2,MC,0.34380000000000005,0.0492,0.0886,0.0712
USA,angry,banana,A2,MG,0.34380000000000005,0.1134,0.0964,0.0712
USA,angry,banana,A2,MH,0.34380000000000005,0.29960000000000003,0.11019999999999999,0.0712
USA,angry,banana,A2,MO,0.34380000000000005,0.22060000000000002,0.19519999999999998,0.0712
USA,angry,banana,A2,MP,0.34380000000000005,0.054400000000000004,0.1072,0.0712
USA,angry,banana,A2,MR,0.34380000000000005,0.046000000000000006,0.4692,0.0712
USA,angry,banana,A2,MY,0.34380000000000005,0.446,0.1148,0.0712
USA,angry,banana,A2,SB,0.34380000000000005,0.0452,0.0806,0.0712
USA,angry,banana,A2,SC,0.34380000000000005,0.045,0.0872,0.0712
USA,angry,banana,A2,SG,0.34380000000000005,0.1744,0.0742,0.0712
USA,angry,banana,A2,SH,0.34380000000000005,0.3958,0.132,0.0712
USA,angry,banana,A2,SO,0.34380000000000005,0.2718,0.3736,0.0712
USA,angry,banana,A2,SP,0.34380000000000005,0.042199999999999994,0.1408,0.0712
USA,angry,banana,A2,SR,0.34380000000000005,0.0434,0.7332,0.0712
USA,angry,banana,A2,SY,0.34380000000000005,0.9501999999999999,0.23260000000000003,0.0712
USA,angry,banana,A2,WH,0.34380000000000005,0.1168,0.1394,0.0712
USA,angry,banana,A3,BK,0.1376,0.1832,0.6537999999999999,0.0678
USA,angry,banana,A3,DB,0.1376,0.0426,0.1306,0.0678
USA,angry,banana,A3,DC,0.1376,0.056799999999999996,0.1014,0.0678
USA,angry,banana,A3,DG,0.1376,0.16820000000000002,0.1384,0.0678
USA,angry,banana,A3,DH,0.1376,0.23,0.1616,0.0678
USA,angry,banana,A3,DO,0.1376,0.272,0.324,0.0678
USA,angry,banana,A3,DP,0.1376,0.0438,0.21280000000000002,0.0678
USA,angry,banana,A3,DR,0.1376,0.063,0.7922,0.0678
USA,angry,banana,A3,DY,0.1376,0.30079999999999996,0.2382,0.0678
USA,angry,banana,A3,LB,0.1376,0.0416,0.0746,0.0678
USA,angry,banana,A3,LC,0.1376,0.0436,0.079,0.0678
USA,angry,banana,A3,LG,0.1376,0.09699999999999999,0.069,0.0678
USA,angry,banana,A3,LH,0.1376,0.4324,0.091,0.0678
USA,angry,banana,A3,LO,0.1376,0.2646,0.0888,0.0678
USA,angry,banana,A3,LP,0.1376,0.048,0.07780000000000001,0.0678
USA,angry,banana,A3,LR,0.1376,0.0946,0.17859999999999998,0.0678
USA,angry,banana,A3,LY,0.1376,0.7095999999999999,0.12480000000000001,0.0678
USA,angry,banana,A3,MB,0.1376,0.0364,0.0926,0.0678
USA,angry,banana,A3,MC,0.1376,0.0492,0.0886,0.0678
USA,angry,banana,A3,MG,0.1376,0.1134,0.0964,0.0678
USA,angry,banana,A3,MH,0.1376,0.29960000000000003,0.11019999999999999,0.0678
USA,angry,banana,A3,MO,0.1376,0.22060000000000002,0.19519999999999998,0.0678
USA,angry,banana,A3,MP,0.1376,0.054400000000000004,0.1072,0.0678
USA,angry,banana,A3,MR,0.1376,0.046000000000000006,0.4692,0.0678
USA,angry,banana,A3,MY,0.1376,0.446,0.1148,0.0678
USA,angry,banana,A3,SB,0.1376,0.0452,0.0806,0.0678
USA,angry,banana,A3,SC,0.1376,0.045,0.0872,0.0678
USA,angry,banana,A3,SG,0.1376,0.1744,0.0742,0.0678
USA,angry,banana,A3,SH,0.1376,0.3958,0.132,0.0678
USA,angry,banana,A3,SO,0.1376,0.2718,0.3736,0.0678
USA,angry,banana,A3,SP,0.1376,0.042199999999999994,0.1408,0.0678
USA,angry,banana,A3,SR,0.1376,0.0434,0.7332,0.0678
USA,angry,banana,A3,SY,0.1376,0.9501999999999999,0.23260000000000003,0.0678
USA,angry,banana,A3,WH,0.1376,0.1168,0.1394,0.0678
USA,angry,banana,BK,DB,0.6537999999999999,0.0426,0.1306,0.1832
USA,angry,banana,BK,DC,0.6537999999999999,0.056799999999999996,0.1014,0.1832
USA,angry,banana,BK,DG,0.6537999999999999,0.16820000000000002,0.1384,0.1832
USA,angry,banana,BK,DH,0.6537999999999999,0.23,0.1616,0.1832
USA,angry,banana,BK,DO,0.6537999999999999,0.272,0.324,0.1832
USA,angry,banana,BK,DP,0.6537999999999999,0.0438,0.21280000000000002,0.1832
USA,angry,banana,BK,DR,0.6537999999999999,0.063,0.7922,0.1832
USA,angry,banana,BK,DY,0.6537999999999999,0.30079999999999996,0.2382,0.1832
USA,angry,banana,BK,LB,0.6537999999999999,0.0416,0.0746,0.1832
USA,angry,banana,BK,LC,0.6537999999999999,0.0436,0.079,0.1832
USA,angry,banana,BK,LG,0.6537999999999999,0.09699999999999999,0.069,0.1832
USA,angry,banana,BK,LH,0.6537999999999999,0.4324,0.091,0.1832
USA,angry,banana,BK,LO,0.6537999999999999,0.2646,0.0888,0.1832
USA,angry,banana,BK,LP,0.6537999999999999,0.048,0.07780000000000001,0.1832
USA,angry,banana,BK,LR,0.6537999999999999,0.0946,0.17859999999999998,0.1832
USA,angry,banana,BK,LY,0.6537999999999999,0.7095999999999999,0.12480000000000001,0.1832
USA,angry,banana,BK,MB,0.6537999999999999,0.0364,0.0926,0.1832
USA,angry,banana,BK,MC,0.6537999999999999,0.0492,0.0886,0.1832
USA,angry,banana,BK,MG,0.6537999999999999,0.1134,0.0964,0.1832
USA,angry,banana,BK,MH,0.6537999999999999,0.29960000000000003,0.11019999999999999,0.1832
USA,angry,banana,BK,MO,0.6537999999999999,0.22060000000000002,0.19519999999999998,0.1832
USA,angry,banana,BK,MP,0.6537999999999999,0.054400000000000004,0.1072,0.1832
USA,angry,banana,BK,MR,0.6537999999999999,0.046000000000000006,0.4692,0.1832
USA,angry,banana,BK,MY,0.6537999999999999,0.446,0.1148,0.1832
USA,angry,banana,BK,SB,0.6537999999999999,0.0452,0.0806,0.1832
USA,angry,banana,BK,SC,0.6537999999999999,0.045,0.0872,0.1832
USA,angry,banana,BK,SG,0.6537999999999999,0.1744,0.0742,0.1832
USA,angry,banana,BK,SH,0.6537999999999999,0.3958,0.132,0.1832
USA,angry,banana,BK,SO,0.6537999999999999,0.2718,0.3736,0.1832
USA,angry,banana,BK,SP,0.6537999999999999,0.042199999999999994,0.1408,0.1832
USA,angry,banana,BK,SR,0.6537999999999999,0.0434,0.7332,0.1832
USA,angry,banana,BK,SY,0.6537999999999999,0.9501999999999999,0.23260000000000003,0.1832
USA,angry,banana,BK,WH,0.6537999999999999,0.1168,0.1394,0.1832
USA,angry,banana,DB,DC,0.1306,0.056799999999999996,0.1014,0.0426
USA,angry,banana,DB,DG,0.1306,0.16820000000000002,0.1384,0.0426
USA,angry,banana,DB,DH,0.1306,0.23,0.1616,0.0426
USA,angry,banana,DB,DO,0.1306,0.272,0.324,0.0426
USA,angry,banana,DB,DP,0.1306,0.0438,0.21280000000000002,0.0426
USA,angry,banana,DB,DR,0.1306,0.063,0.7922,0.0426
USA,angry,banana,DB,DY,0.1306,0.30079999999999996,0.2382,0.0426
USA,angry,banana,DB,LB,0.1306,0.0416,0.0746,0.0426
USA,angry,banana,DB,LC,0.1306,0.0436,0.079,0.0426
USA,angry,banana,DB,LG,0.1306,0.09699999999999999,0.069,0.0426
USA,angry,banana,DB,LH,0.1306,0.4324,0.091,0.0426
USA,angry,banana,DB,LO,0.1306,0.2646,0.0888,0.0426
USA,angry,banana,DB,LP,0.1306,0.048,0.07780000000000001,0.0426
USA,angry,banana,DB,LR,0.1306,0.0946,0.17859999999999998,0.0426
USA,angry,banana,DB,LY,0.1306,0.7095999999999999,0.12480000000000001,0.0426
USA,angry,banana,DB,MB,0.1306,0.0364,0.0926,0.0426
USA,angry,banana,DB,MC,0.1306,0.0492,0.0886,0.0426
USA,angry,banana,DB,MG,0.1306,0.1134,0.0964,0.0426
USA,angry,banana,DB,MH,0.1306,0.29960000000000003,0.11019999999999999,0.0426
USA,angry,banana,DB,MO,0.1306,0.22060000000000002,0.19519999999999998,0.0426
USA,angry,banana,DB,MP,0.1306,0.054400000000000004,0.1072,0.0426
USA,angry,banana,DB,MR,0.1306,0.046000000000000006,0.4692,0.0426
USA,angry,banana,DB,MY,0.1306,0.446,0.1148,0.0426
USA,angry,banana,DB,SB,0.1306,0.0452,0.0806,0.0426
USA,angry,banana,DB,SC,0.1306,0.045,0.0872,0.0426
USA,angry,banana,DB,SG,0.1306,0.1744,0.0742,0.0426
USA,angry,banana,DB,SH,0.1306,0.3958,0.132,0.0426
USA,angry,banana,DB,SO,0.1306,0.2718,0.3736,0.0426
USA,angry,banana,DB,SP,0.1306,0.042199999999999994,0.1408,0.0426
USA,angry,banana,DB,SR,0.1306,0.0434,0.7332,0.0426
USA,angry,banana,DB,SY,0.1306,0.9501999999999999,0.23260000000000003,0.0426
USA,angry,banana,DB,WH,0.1306,0.1168,0.1394,0.0426
USA,angry,banana,DC,DG,0.1014,0.16820000000000002,0.1384,0.056799999999999996
USA,angry,banana,DC,DH,0.1014,0.23,0.1616,0.056799999999999996
USA,angry,banana,DC,DO,0.1014,0.272,0.324,0.056799999999999996
USA,angry,banana,DC,DP,0.1014,0.0438,0.21280000000000002,0.056799999999999996
USA,angry,banana,DC,DR,0.1014,0.063,0.7922,0.056799999999999996
USA,angry,banana,DC,DY,0.1014,0.30079999999999996,0.2382,0.056799999999999996
USA,angry,banana,DC,LB,0.1014,0.0416,0.0746,0.056799999999999996
USA,angry,banana,DC,LC,0.1014,0.0436,0.079,0.056799999999999996
USA,angry,banana,DC,LG,0.1014,0.09699999999999999,0.069,0.056799999999999996
USA,angry,banana,DC,LH,0.1014,0.4324,0.091,0.056799999999999996
USA,angry,banana,DC,LO,0.1014,0.2646,0.0888,0.056799999999999996
USA,angry,banana,DC,LP,0.1014,0.048,0.07780000000000001,0.056799999999999996
USA,angry,banana,DC,LR,0.1014,0.0946,0.17859999999999998,0.056799999999999996
USA,angry,banana,DC,LY,0.1014,0.7095999999999999,0.12480000000000001,0.056799999999999996
USA,angry,banana,DC,MB,0.1014,0.0364,0.0926,0.056799999999999996
USA,angry,banana,DC,MC,0.1014,0.0492,0.0886,0.056799999999999996
USA,angry,banana,DC,MG,0.1014,0.1134,0.0964,0.056799999999999996
USA,angry,banana,DC,MH,0.1014,0.29960000000000003,0.11019999999999999,0.056799999999999996
USA,angry,banana,DC,MO,0.1014,0.22060000000000002,0.19519999999999998,0.056799999999999996
USA,angry,banana,DC,MP,0.1014,0.054400000000000004,0.1072,0.056799999999999996
USA,angry,banana,DC,MR,0.1014,0.046000000000000006,0.4692,0.056799999999999996
USA,angry,banana,DC,MY,0.1014,0.446,0.1148,0.056799999999999996
USA,angry,banana,DC,SB,0.1014,0.0452,0.0806,0.056799999999999996
USA,angry,banana,DC,SC,0.1014,0.045,0.0872,0.056799999999999996
USA,angry,banana,DC,SG,0.1014,0.1744,0.0742,0.056799999999999996
USA,angry,banana,DC,SH,0.1014,0.3958,0.132,0.056799999999999996
USA,angry,banana,DC,SO,0.1014,0.2718,0.3736,0.056799999999999996
USA,angry,banana,DC,SP,0.1014,0.042199999999999994,0.1408,0.056799999999999996
USA,angry,banana,DC,SR,0.1014,0.0434,0.7332,0.056799999999999996
USA,angry,banana,DC,SY,0.1014,0.9501999999999999,0.23260000000000003,0.056799999999999996
USA,angry,banana,DC,WH,0.1014,0.1168,0.1394,0.056799999999999996
USA,angry,banana,DG,DH,0.1384,0.23,0.1616,0.16820000000000002
USA,angry,banana,DG,DO,0.1384,0.272,0.324,0.16820000000000002
USA,angry,banana,DG,DP,0.1384,0.0438,0.21280000000000002,0.16820000000000002
USA,angry,banana,DG,DR,0.1384,0.063,0.7922,0.16820000000000002
USA,angry,banana,DG,DY,0.1384,0.30079999999999996,0.2382,0.16820000000000002
USA,angry,banana,DG,LB,0.1384,0.0416,0.0746,0.16820000000000002
USA,angry,banana,DG,LC,0.1384,0.0436,0.079,0.16820000000000002
USA,angry,banana,DG,LG,0.1384,0.09699999999999999,0.069,0.16820000000000002
USA,angry,banana,DG,LH,0.1384,0.4324,0.091,0.16820000000000002
USA,angry,banana,DG,LO,0.1384,0.2646,0.0888,0.16820000000000002
USA,angry,banana,DG,LP,0.1384,0.048,0.07780000000000001,0.16820000000000002
USA,angry,banana,DG,LR,0.1384,0.0946,0.17859999999999998,0.16820000000000002
USA,angry,banana,DG,LY,0.1384,0.7095999999999999,0.12480000000000001,0.16820000000000002
USA,angry,banana,DG,MB,0.1384,0.0364,0.0926,0.16820000000000002
USA,angry,banana,DG,MC,0.1384,0.0492,0.0886,0.16820000000000002
USA,angry,banana,DG,MG,0.1384,0.1134,0.0964,0.16820000000000002
USA,angry,banana,DG,MH,0.1384,0.29960000000000003,0.11019999999999999,0.16820000000000002
USA,angry,banana,DG,MO,0.1384,0.22060000000000002,0.19519999999999998,0.16820000000000002
USA,angry,banana,DG,MP,0.1384,0.054400000000000004,0.1072,0.16820000000000002
USA,angry,banana,DG,MR,0.1384,0.046000000000000006,0.4692,0.16820000000000002
USA,angry,banana,DG,MY,0.1384,0.446,0.1148,0.16820000000000002
USA,angry,banana,DG,SB,0.1384,0.0452,0.0806,0.16820000000000002
USA,angry,banana,DG,SC,0.1384,0.045,0.0872,0.16820000000000002
USA,angry,banana,DG,SG,0.1384,0.1744,0.0742,0.16820000000000002
USA,angry,banana,DG,SH,0.1384,0.3958,0.132,0.16820000000000002
USA,angry,banana,DG,SO,0.1384,0.2718,0.3736,0.16820000000000002
USA,angry,banana,DG,SP,0.1384,0.042199999999999994,0.1408,0.16820000000000002
USA,angry,banana,DG,SR,0.1384,0.0434,0.7332,0.16820000000000002
USA,angry,banana,DG,SY,0.1384,0.9501999999999999,0.23260000000000003,0.16820000000000002
USA,angry,banana,DG,WH,0.1384,0.1168,0.1394,0.16820000000000002
USA,angry,banana,DH,DO,0.1616,0.272,0.324,0.23
USA,angry,banana,DH,DP,0.1616,0.0438,0.21280000000000002,0.23
USA,angry,banana,DH,DR,0.1616,0.063,0.7922,0.23
USA,angry,banana,DH,DY,0.1616,0.30079999999999996,0.2382,0.23
USA,angry,banana,DH,LB,0.1616,0.0416,0.0746,0.23
USA,angry,banana,DH,LC,0.1616,0.0436,0.079,0.23
USA,angry,banana,DH,LG,0.1616,0.09699999999999999,0.069,0.23
USA,angry,banana,DH,LH,0.1616,0.4324,0.091,0.23
USA,angry,banana,DH,LO,0.1616,0.2646,0.0888,0.23
USA,angry,banana,DH,LP,0.1616,0.048,0.07780000000000001,0.23
USA,angry,banana,DH,LR,0.1616,0.0946,0.17859999999999998,0.23
USA,angry,banana,DH,LY,0.1616,0.7095999999999999,0.12480000000000001,0.23
USA,angry,banana,DH,MB,0.1616,0.0364,0.0926,0.23
USA,angry,banana,DH,MC,0.1616,0.0492,0.0886,0.23
USA,angry,banana,DH,MG,0.1616,0.1134,0.0964,0.23
USA,angry,banana,DH,MH,0.1616,0.29960000000000003,0.11019999999999999,0.23
USA,angry,banana,DH,MO,0.1616,0.22060000000000002,0.19519999999999998,0.23
USA,angry,banana,DH,MP,0.1616,0.054400000000000004,0.1072,0.23
USA,angry,banana,DH,MR,0.1616,0.046000000000000006,0.4692,0.23
USA,angry,banana,DH,MY,0.1616,0.446,0.1148,0.23
USA,angry,banana,DH,SB,0.1616,0.0452,0.0806,0.23
USA,angry,banana,DH,SC,0.1616,0.045,0.0872,0.23
USA,angry,banana,DH,SG,0.1616,0.1744,0.0742,0.23
USA,angry,banana,DH,SH,0.1616,0.3958,0.132,0.23
USA,angry,banana,DH,SO,0.1616,0.2718,0.3736,0.23
USA,angry,banana,DH,SP,0.1616,0.042199999999999994,0.1408,0.23
USA,angry,banana,DH,SR,0.1616,0.0434,0.7332,0.23
USA,angry,banana,DH,SY,0.1616,0.9501999999999999,0.23260000000000003,0.23
USA,angry,banana,DH,WH,0.1616,0.1168,0.1394,0.23
USA,angry,banana,DO,DP,0.324,0.0438,0.21280000000000002,0.272
USA,angry,banana,DO,DR,0.324,0.063,0.7922,0.272
USA,angry,banana,DO,DY,0.324,0.30079999999999996,0.2382,0.272
USA,angry,banana,DO,LB,0.324,0.0416,0.0746,0.272
USA,angry,banana,DO,LC,0.324,0.0436,0.079,0.272
USA,angry,banana,DO,LG,0.324,0.09699999999999999,0.069,0.272
USA,angry,banana,DO,LH,0.324,0.4324,0.091,0.272
USA,angry,banana,DO,LO,0.324,0.2646,0.0888,0.272
USA,angry,banana,DO,LP,0.324,0.048,0.07780000000000001,0.272
USA,angry,banana,DO,LR,0.324,0.0946,0.17859999999999998,0.272
USA,angry,banana,DO,LY,0.324,0.7095999999999999,0.12480000000000001,0.272
USA,angry,banana,DO,MB,0.324,0.0364,0.0926,0.272
USA,angry,banana,DO,MC,0.324,0.0492,0.0886,0.272
USA,angry,banana,DO,MG,0.324,0.1134,0.0964,0.272
USA,angry,banana,DO,MH,0.324,0.29960000000000003,0.11019999999999999,0.272
USA,angry,banana,DO,MO,0.324,0.22060000000000002,0.19519999999999998,0.272
USA,angry,banana,DO,MP,0.324,0.054400000000000004,0.1072,0.272
USA,angry,banana,DO,MR,0.324,0.046000000000000006,0.4692,0.272
USA,angry,banana,DO,MY,0.324,0.446,0.1148,0.272
USA,angry,banana,DO,SB,0.324,0.0452,0.0806,0.272
USA,angry,banana,DO,SC,0.324,0.045,0.0872,0.272
USA,angry,banana,DO,SG,0.324,0.1744,0.0742,0.272
USA,angry,banana,DO,SH,0.324,0.3958,0.132,0.272
USA,angry,banana,DO,SO,0.324,0.2718,0.3736,0.272
USA,angry,banana,DO,SP,0.324,0.042199999999999994,0.1408,0.272
USA,angry,banana,DO,SR,0.324,0.0434,0.7332,0.272
USA,angry,banana,DO,SY,0.324,0.9501999999999999,0.23260000000000003,0.272
USA,angry,banana,DO,WH,0.324,0.1168,0.1394,0.272
USA,angry,banana,DP,DR,0.21280000000000002,0.063,0.7922,0.0438
USA,angry,banana,DP,DY,0.21280000000000002,0.30079999999999996,0.2382,0.0438
USA,angry,banana,DP,LB,0.21280000000000002,0.0416,0.0746,0.0438
USA,angry,banana,DP,LC,0.21280000000000002,0.0436,0.079,0.0438
USA,angry,banana,DP,LG,0.21280000000000002,0.09699999999999999,0.069,0.0438
USA,angry,banana,DP,LH,0.21280000000000002,0.4324,0.091,0.0438
USA,angry,banana,DP,LO,0.21280000000000002,0.2646,0.0888,0.0438
USA,angry,banana,DP,LP,0.21280000000000002,0.048,0.07780000000000001,0.0438
USA,angry,banana,DP,LR,0.21280000000000002,0.0946,0.17859999999999998,0.0438
USA,angry,banana,DP,LY,0.21280000000000002,0.7095999999999999,0.12480000000000001,0.0438
USA,angry,banana,DP,MB,0.21280000000000002,0.0364,0.0926,0.0438
USA,angry,banana,DP,MC,0.21280000000000002,0.0492,0.0886,0.0438
USA,angry,banana,DP,MG,0.21280000000000002,0.1134,0.0964,0.0438
USA,angry,banana,DP,MH,0.21280000000000002,0.29960000000000003,0.11019999999999999,0.0438
USA,angry,banana,DP,MO,0.21280000000000002,0.22060000000000002,0.19519999999999998,0.0438
USA,angry,banana,DP,MP,0.21280000000000002,0.054400000000000004,0.1072,0.0438
USA,angry,banana,DP,MR,0.21280000000000002,0.046000000000000006,0.4692,0.0438
USA,angry,banana,DP,MY,0.21280000000000002,0.446,0.1148,0.0438
USA,angry,banana,DP,SB,0.21280000000000002,0.0452,0.0806,0.0438
USA,angry,banana,DP,SC,0.21280000000000002,0.045,0.0872,0.0438
USA,angry,banana,DP,SG,0.21280000000000002,0.1744,0.0742,0.0438
USA,angry,banana,DP,SH,0.21280000000000002,0.3958,0.132,0.0438
USA,angry,banana,DP,SO,0.21280000000000002,0.2718,0.3736,0.0438
USA,angry,banana,DP,SP,0.21280000000000002,0.042199999999999994,0.1408,0.0438
USA,angry,banana,DP,SR,0.21280000000000002,0.0434,0.7332,0.0438
USA,angry,banana,DP,SY,0.21280000000000002,0.9501999999999999,0.23260000000000003,0.0438
USA,angry,banana,DP,WH,0.21280000000000002,0.1168,0.1394,0.0438
USA,angry,banana,DR,DY,0.7922,0.30079999999999996,0.2382,0.063
USA,angry,banana,DR,LB,0.7922,0.0416,0.0746,0.063
USA,angry,banana,DR,LC,0.7922,0.0436,0.079,0.063
USA,angry,banana,DR,LG,0.7922,0.09699999999999999,0.069,0.063
USA,angry,banana,DR,LH,0.7922,0.4324,0.091,0.063
USA,angry,banana,DR,LO,0.7922,0.2646,0.0888,0.063
USA,angry,banana,DR,LP,0.7922,0.048,0.07780000000000001,0.063
USA,angry,banana,DR,LR,0.7922,0.0946,0.17859999999999998,0.063
USA,angry,banana,DR,LY,0.7922,0.7095999999999999,0.12480000000000001,0.063
USA,angry,banana,DR,MB,0.7922,0.0364,0.0926,0.063
USA,angry,banana,DR,MC,0.7922,0.0492,0.0886,0.063
USA,angry,banana,DR,MG,0.7922,0.1134,0.0964,0.063
USA,angry,banana,DR,MH,0.7922,0.29960000000000003,0.11019999999999999,0.063
USA,angry,banana,DR,MO,0.7922,0.22060000000000002,0.19519999999999998,0.063
USA,angry,banana,DR,MP,0.7922,0.054400000000000004,0.1072,0.063
USA,angry,banana,DR,MR,0.7922,0.046000000000000006,0.4692,0.063
USA,angry,banana,DR,MY,0.7922,0.446,0.1148,0.063
USA,angry,banana,DR,SB,0.7922,0.0452,0.0806,0.063
USA,angry,banana,DR,SC,0.7922,0.045,0.0872,0.063
USA,angry,banana,DR,SG,0.7922,0.1744,0.0742,0.063
USA,angry,banana,DR,SH,0.7922,0.3958,0.132,0.063
USA,angry,banana,DR,SO,0.7922,0.2718,0.3736,0.063
USA,angry,banana,DR,SP,0.7922,0.042199999999999994,0.1408,0.063
USA,angry,banana,DR,SR,0.7922,0.0434,0.7332,0.063
USA,angry,banana,DR,SY,0.7922,0.9501999999999999,0.23260000000000003,0.063
USA,angry,banana,DR,WH,0.7922,0.1168,0.1394,0.063
USA,angry,banana,DY,LB,0.2382,0.0416,0.0746,0.30079999999999996
USA,angry,banana,DY,LC,0.2382,0.0436,0.079,0.30079999999999996
USA,angry,banana,DY,LG,0.2382,0.09699999999999999,0.069,0.30079999999999996
USA,angry,banana,DY,LH,0.2382,0.4324,0.091,0.30079999999999996
USA,angry,banana,DY,LO,0.2382,0.2646,0.0888,0.30079999999999996
USA,angry,banana,DY,LP,0.2382,0.048,0.07780000000000001,0.30079999999999996
USA,angry,banana,DY,LR,0.2382,0.0946,0.17859999999999998,0.30079999999999996
USA,angry,banana,DY,LY,0.2382,0.7095999999999999,0.12480000000000001,0.30079999999999996
USA,angry,banana,DY,MB,0.2382,0.0364,0.0926,0.30079999999999996
USA,angry,banana,DY,MC,0.2382,0.0492,0.0886,0.30079999999999996
USA,angry,banana,DY,MG,0.2382,0.1134,0.0964,0.30079999999999996
USA,angry,banana,DY,MH,0.2382,0.29960000000000003,0.11019999999999999,0.30079999999999996
USA,angry,banana,DY,MO,0.2382,0.22060000000000002,0.19519999999999998,0.30079999999999996
USA,angry,banana,DY,MP,0.2382,0.054400000000000004,0.1072,0.30079999999999996
USA,angry,banana,DY,MR,0.2382,0.046000000000000006,0.4692,0.30079999999999996
USA,angry,banana,DY,MY,0.2382,0.446,0.1148,0.30079999999999996
USA,angry,banana,DY,SB,0.2382,0.0452,0.0806,0.30079999999999996
USA,angry,banana,DY,SC,0.2382,0.045,0.0872,0.30079999999999996
USA,angry,banana,DY,SG,0.2382,0.1744,0.0742,0.30079999999999996
USA,angry,banana,DY,SH,0.2382,0.3958,0.132,0.30079999999999996
USA,angry,banana,DY,SO,0.2382,0.2718,0.3736,0.30079999999999996
