country,concept,color,n_participants,n_ratings,mean_rating,sd_rating,se_rating
MDG,death,DB,50,50,0.1568,0.2647250402564433,0.037437774223042564
MDG,death,DC,50,50,0.1532,0.21536338536320895,0.03045698204192334
MDG,death,DG,50,50,0.1972,0.26025921144669817,0.03680621065604476
MDG,death,DH,50,50,0.20440000000000003,0.2877226555741001,0.040690128171489516
MDG,death,DO,50,50,0.2514,0.29964611780960443,0.04237636037187888
MDG,death,DP,50,50,0.5514,0.40734085411184995,0.05760669603936185
MDG,death,DR,50,50,0.3004,0.33731206407632175,0.047703129576879666
MDG,death,DY,50,50,0.2314,0.28799808672833865,0.04072908001887194
MDG,death,LB,50,50,0.185,0.22790304060799046,0.03223035709338863
MDG,death,LC,50,50,0.16240000000000002,0.2069561720337355,0.029268022530692817
MDG,death,LG,50,50,0.1748,0.23604945867079533,0.03338243458430661
MDG,death,LH,50,50,0.2336,0.2967632190202575,0.04196865691519454
MDG,death,LO,50,50,0.18080000000000002,0.21220744567521657,0.030010664771044304
MDG,death,LP,50,50,0.3108,0.33009485340565053,0.04668246185558296
MDG,death,LR,50,50,0.14980000000000002,0.21013591325810146,0.029717705847126335
MDG,death,LY,50,50,0.2032,0.29776336310594576,0.0421100986482253
MDG,death,MB,50,50,0.1734,0.2121667615199835,0.030004911162633877
MDG,death,MC,50,50,0.1898,0.24967317412479664,0.03530911890080267
MDG,death,MG,50,50,0.1464,0.2025829132347886,0.028649550340169
MDG,death,MH,50,50,0.2532,0.2868793389249927,0.04057086518723524
MDG,death,MO,50,50,0.15839999999999999,0.20806553127830288,0.029424909619613932
MDG,death,MP,50,50,0.4454,0.3733423771985239,0.05279858532427643
MDG,death,MR,50,50,0.1808,0.22712794200805925,0.03212074159816872
MDG,death,MY,50,50,0.19640000000000002,0.24445491216507115,0.03457114521725673
MDG,death,SB,50,50,0.16920000000000002,0.25381851141060197,0.035895358121822346
MDG,death,SC,50,50,0.1748,0.21104443869015083,0.029846190745902845
MDG,death,SG,50,50,0.10800000000000001,0.16578816087318868,0.023445986558775594
MDG,death,SH,50,50,0.1642,0.23934510989918525,0.03384851005071067
MDG,death,SO,50,50,0.15259999999999999,0.22679497168957136,0.032073652484141395
MDG,death,SP,50,50,0.5226,0.40829066277117143,0.05774101926812904
MDG,death,SR,50,50,0.2782,0.3411007990345974,0.04823893761310272
MDG,death,SY,50,50,0.12480000000000001,0.2294113140636446,0.032443659171063975
MDG,death,WH,50,50,0.5015999999999999,0.4246023830284863,0.0600478448694821
MDG,happy,A1,50,50,0.19899999999999998,0.25411912681308524,0.035937871559747356
MDG,happy,A2,50,50,0.24100000000000002,0.2999540781179543,0.04241991253635298
MDG,happy,A3,50,50,0.5554,0.381309291140675,0.05392527709900136
MDG,happy,BK,50,50,0.16580000000000003,0.23445194451254672,0.03315651196543879
MDG,happy,DB,50,50,0.4474,0.36315404051567035,0.05135773693278494
MDG,happy,DC,50,50,0.2986,0.3047180697641942,0.043093642696067434
MDG,happy,DG,50,50,0.4178,0.35489745572718984,0.05019007951410969
MDG,happy,DH,50,50,0.268,0.28243836242874054,0.03994281626811725
MDG,happy,DO,50,50,0.2284,0.2530738377370106,0.03579004536094883
MDG,happy,DP,50,50,0.2502,0.31634061983106443,0.044737319489460255
MDG,happy,DR,50,50,0.2998,0.31935834904076144,0.04516409084705255
MDG,happy,DY,50,50,0.30579999999999996,0.3206758806149338,0.045350417949157486
MDG,happy,LB,50,50,0.45980000000000004,0.32577374144065835,0.0460713643410405
MDG,happy,LC,50,50,0.41840000000000005,0.33832938907254884,0.04784700105758022
MDG,happy,LG,50,50,0.4064,0.3271444790976636,0.046265215919539734
MDG,happy,LH,50,50,0.499,0.3346228458721726,0.04732281669123083
MDG,happy,LO,50,50,0.4274,0.3641305551920764,0.051495836962707923
MDG,happy,LP,50,50,0.40380000000000005,0.3176629583411336,0.044924326394959066
MDG,happy,LR,50,50,0.4454,0.3619516824220648,0.05118769782050434
MDG,happy,LY,50,50,0.5206000000000001,0.3480699554364769,0.049224525163286445
MDG,happy,MB,50,50,0.37979999999999997,0.34861527827233557,0.049301645458320754
MDG,happy,MC,50,50,0.3156,0.3186717330881228,0.04506698868781622
MDG,happy,MG,50,50,0.3396,0.3474335056040602,0.04913451756480907
MDG,happy,MH,50,50,0.2844,0.31586718986411527,0.04467036638145092
MDG,happy,MO,50,50,0.32,0.2936053160837744,0.04152206199905131
MDG,happy,MP,50,50,0.264,0.3182221018761094,0.04500340123200666
MDG,happy,MR,50,50,0.364,0.3332462471273905,0.047128136229749165
MDG,happy,MY,50,50,0.34340000000000004,0.30944723594941786,0.04376244779185339
MDG,happy,SB,50,50,0.5384,0.3782632708059511,0.05349450477213829
MDG,happy,SC,50,50,0.501,0.3572528402080727,0.050523181181856454
MDG,happy,SG,50,50,0.4842,0.3970508115326998,0.056151464262078774
MDG,happy,SH,50,50,0.5226,0.35435373770932826,0.05011318617461304
MDG,happy,SO,50,50,0.5424,0.3597536572121971,0.05087685011428105
MDG,happy,SP,50,50,0.3078,0.3563608008860729,0.05039702777112224
MDG,happy,SR,50,50,0.5492,0.41677498456013656,0.05894088356227824
MDG,happy,SY,50,50,0.5928,0.3935139444667696,0.05565127572478386
MDG,happy,WH,50,50,0.701,0.3382563331835422,0.047836669394675777
MDG,justice,A1,50,50,0.24559999999999998,0.29737737997778,0.042055512390755376
MDG,justice,A2,50,50,0.392,0.3503292911603281,0.04954404348554889
MDG,justice,A3,50,50,0.69,0.3348895644957652,0.04736053640071304
MDG,justice,BK,50,50,0.309,0.36519634081811225,0.05164656181140014
MDG,justice,DB,50,50,0.3148,0.3365869508911539,0.047600583086807674
MDG,justice,DC,50,50,0.20920000000000002,0.26847140994747215,0.037967590905714214
MDG,justice,DG,50,50,0.2318,0.2862330290843031,0.0404794631730154
MDG,justice,DH,50,50,0.20740000000000003,0.2712917700369768,0.038366450054649545
MDG,justice,DO,50,50,0.1862,0.24874288011551862,0.03517755546031113
MDG,justice,DP,50,50,0.2712,0.3355448812706562,0.047453212187783186
MDG,justice,DR,50,50,0.3786,0.38197130996012385,0.05401890069830244
MDG,justice,DY,50,50,0.14679999999999999,0.22160306488707898,0.031339405982675206
MDG,justice,LB,50,50,0.39,0.36043058150167095,0.05097258166536842
MDG,justice,LC,50,50,0.40880000000000005,0.3451981980230595,0.04881839733509641
MDG,justice,LG,50,50,0.293,0.3199314339807509,0.04524513729650504
MDG,justice,LH,50,50,0.3668,0.37930355083161216,0.053641622584233856
MDG,justice,LO,50,50,0.3086,0.3263590735646233,0.04615414280386089
MDG,justice,LP,50,50,0.35200000000000004,0.34381414058369697,0.04862266205491142
MDG,justice,LR,50,50,0.3002,0.33261787844495744,0.04703927147846244
MDG,justice,LY,50,50,0.40979999999999994,0.35759109015061047,0.050571016947477336
MDG,justice,MB,50,50,0.3102,0.3323293792708232,0.046998471533983024
MDG,justice,MC,50,50,0.26940000000000003,0.31017052584351207,0.04386473642962893
MDG,justice,MG,50,50,0.29,0.30087627126818234,0.04255033034237098
MDG,justice,MH,50,50,0.247,0.2831618128295162,0.04004512760496536
MDG,justice,MO,50,50,0.204,0.25561450567251476,0.03614935006613648
MDG,justice,MP,50,50,0.2238,0.28476191272495605,0.04027141590229365
MDG,justice,MR,50,50,0.3236,0.3316917674158172,0.04690829960069509
MDG,justice,MY,50,50,0.2708,0.316517014405487,0.044762265449408
MDG,justice,SB,50,50,0.3332,0.3515994938586127,0.049723677273836586
MDG,justice,SC,50,50,0.325,0.34719429366137405,0.049100687887446225
MDG,justice,SG,50,50,0.2804,0.32976157125649286,0.0466353286420394
MDG,justice,SH,50,50,0.33740000000000003,0.34367646152170744,0.04860319129523938
MDG,justice,SO,50,50,0.24939999999999998,0.2950573102407914,0.04172740498198531
MDG,justice,SP,50,50,0.2902,0.346683941223185,0.04902851315347852
MDG,justice,SR,50,50,0.4092,0.3896981563482492,0.055111641793948486
MDG,justice,SY,50,50,0.3014,0.33777187084583266,0.047768156073830996
MDG,justice,WH,50,50,0.7008,0.37494402303298985,0.053025092250398434
MDG,lightning,A1,50,50,0.322,0.352043596558084,0.04978648287990446
MDG,lightning,A2,50,50,0.4078,0.35916734772730863,0.05079393343175333
MDG,lightning,A3,50,50,0.4028,0.3686879107188139,0.05214034436215474
MDG,lightning,BK,50,50,0.36920000000000003,0.3790527398553356,0.053606152555809625
MDG,lightning,DB,50,50,0.3332,0.32234118063737033,0.04558592693687248
MDG,lightning,DC,50,50,0.2682,0.2945885404479701,0.04166111092212144
MDG,lightning,DG,50,50,0.2002,0.2823118119804297,0.03992491933208469
MDG,lightning,DH,50,50,0.2148,0.2648699334251682,0.03745826521147316
MDG,lightning,DO,50,50,0.2774,0.3482540123858693,0.04925055474669442
MDG,lightning,DP,50,50,0.3746,0.3635943579634552,0.05142000722342563
MDG,lightning,DR,50,50,0.4314,0.3706310669049507,0.05241514814537912
MDG,lightning,DY,50,50,0.28559999999999997,0.332302787916597,0.04699471094860417
MDG,lightning,LB,50,50,0.322,0.3245027593354585,0.04589162032796979
MDG,lightning,LC,50,50,0.3478,0.3332235261312546,0.04712492299566057
MDG,lightning,LG,50,50,0.2468,0.27269958053596227,0.038565544524741195
MDG,lightning,LH,50,50,0.3102,0.3136649063401702,0.044358916458675526
MDG,lightning,LO,50,50,0.3296,0.3344075480058207,0.047292368974976344
MDG,lightning,LP,50,50,0.29919999999999997,0.30223548056819155,0.04274255156498865
MDG,lightning,LR,50,50,0.386,0.35502802418849094,0.05020854468298871
MDG,lightning,LY,50,50,0.38659999999999994,0.3366983146706274,0.04761633230353653
MDG,lightning,MB,50,50,0.3234,0.3105400825290398,0.043916999637302834
MDG,lightning,MC,50,50,0.3054,0.3074198750761517,0.04347573566757364
MDG,lightning,MG,50,50,0.2148,0.2714378945767243,0.038387115185240184
MDG,lightning,MH,50,50,0.2562,0.2938407870995197,0.04155536262945259
MDG,lightning,MO,50,50,0.28,0.30743175781673193,0.043477416140862306
MDG,lightning,MP,50,50,0.3518,0.34358072455496436,0.04858965204356053
MDG,lightning,MR,50,50,0.3922,0.37775540083120296,0.0534226811115172
MDG,lightning,MY,50,50,0.311,0.3177295088850365,0.044933738063136136
MDG,lightning,SB,50,50,0.3236,0.31607129136397344,0.04469923069237093
MDG,lightning,SC,50,50,0.25,0.27230684972685365,0.03851000400108087
MDG,lightning,SG,50,50,0.17120000000000002,0.2313195510411464,0.032713524632444466
MDG,lightning,SH,50,50,0.29460000000000003,0.3328982807196854,0.047078926348446494
MDG,lightning,SO,50,50,0.39,0.3675567428080643,0.0519803730620844
MDG,lightning,SP,50,50,0.33299999999999996,0.33404295214470703,0.04724080733381914
MDG,lightning,SR,50,50,0.5257999999999999,0.39433793650023746,0.05576780579568561
MDG,lightning,SY,50,50,0.3126,0.32713231424059613,0.04626349554895482
MDG,lightning,WH,50,50,0.4636,0.36199424958788207,0.0511937177268254
MDG,mango,A1,50,50,0.11800000000000001,0.16831699927487406,0.023803618315246928
MDG,mango,A2,50,50,0.1832,0.2519915774426614,0.03563699064232018
MDG,mango,A3,50,50,0.19440000000000002,0.2577782625689397,0.03645535150099673
MDG,mango,BK,50,50,0.14679999999999999,0.2195769587555273,0.03105287130567044
MDG,mango,DB,50,50,0.237,0.2905817528717879,0.04109446558894295
MDG,mango,DC,50,50,0.233,0.2546325884525404,0.036010486001174936
MDG,mango,DG,50,50,0.6116,0.33093781399938854,0.046801674486003995
MDG,mango,DH,50,50,0.5078,0.3386665930151508,0.047894688896471554
MDG,mango,DO,50,50,0.1916,0.24250697444209976,0.0342956652226083
MDG,mango,DP,50,50,0.18280000000000002,0.26718517617440335,0.0377856899810886
MDG,mango,DR,50,50,0.1978,0.2270600927382126,0.0321111462624073
MDG,mango,DY,50,50,0.3326,0.3238594429308959,0.045800641649546836
MDG,mango,LB,50,50,0.2242,0.25864710810409663,0.03657822481493935
MDG,mango,LC,50,50,0.23920000000000002,0.2544128093296806,0.035979404539547455
MDG,mango,LG,50,50,0.42200000000000004,0.3377295137973522,0.047762165882588685
MDG,mango,LH,50,50,0.3468,0.3138792176384192,0.04438922465313088
MDG,mango,LO,50,50,0.2952,0.29096770281533424,0.04114904715339899
MDG,mango,LP,50,50,0.16079999999999997,0.20443890360232916,0.02891202701510997
MDG,mango,LR,50,50,0.2382,0.2535759758143584,0.03586105840886576
MDG,mango,LY,50,50,0.4264,0.34048440882522246,0.04815176687372151
MDG,mango,MB,50,50,0.19820000000000002,0.2351524906896608,0.03325558415591313
MDG,mango,MC,50,50,0.21359999999999998,0.2503039784594984,0.03539832810533657
MDG,mango,MG,50,50,0.5322,0.32963362469658986,0.04661723426601202
MDG,mango,MH,50,50,0.4432,0.32510243283730544,0.04597642696790056
MDG,mango,MO,50,50,0.21559999999999999,0.2640667819058703,0.03734468243435
MDG,mango,MP,50,50,0.1594,0.1855648849610622,0.02624283770121373
MDG,mango,MR,50,50,0.2792,0.28460384210121886,0.040249061340303455
MDG,mango,MY,50,50,0.38199999999999995,0.31435064264386714,0.04445589421676551
MDG,mango,SB,50,50,0.2028,0.2520045351065844,0.03563882313272584
MDG,mango,SC,50,50,0.26039999999999996,0.31160519238030576,0.04406762891701058
MDG,mango,SG,50,50,0.6026,0.35799219008697003,0.050627741044464006
MDG,mango,SH,50,50,0.5518,0.35757510984920843,0.050568756991579984
MDG,mango,SO,50,50,0.5771999999999999,0.3375302858671367,0.04773399079849725
MDG,mango,SP,50,50,0.1868,0.2411235605007761,0.034100020946788705
MDG,mango,SR,50,50,0.2782,0.2999842853026995,0.04242418447738775
MDG,mango,SY,50,50,0.6288,0.3589021809772185,0.05075643319032654
MDG,mango,WH,50,50,0.2322,0.27366216324482406,0.03870167427691901
MDG,peace,A1,50,50,0.2756,0.33902116001626725,0.04794483224264644
MDG,peace,A2,50,50,0.2918,0.3028078800904923,0.04282350108174201
MDG,peace,A3,50,50,0.7084,0.34433230271625337,0.04869594124644836
MDG,peace,BK,50,50,0.2002,0.2948918168981116,0.04170400068901529
MDG,peace,DB,50,50,0.2616,0.2971109873019007,0.04201783877724084
MDG,peace,DC,50,50,0.3236,0.33669922385853335,0.04761646088212326
MDG,peace,DG,50,50,0.34700000000000003,0.34839134692504187,0.049269976783482425
MDG,peace,DH,50,50,0.2914,0.323583317347026,0.045761591594984136
MDG,peace,DO,50,50,0.171,0.2452924119228697,0.03468958556885302
MDG,peace,DP,50,50,0.21280000000000002,0.2812511405872564,0.039774917745140005
MDG,peace,DR,50,50,0.21660000000000001,0.27977111636303775,0.03956561071208693
MDG,peace,DY,50,50,0.20120000000000002,0.2523897213211573,0.03569329668959465
MDG,peace,LB,50,50,0.4376,0.35574905165734744,0.05031051336551875
MDG,peace,LC,50,50,0.43839999999999996,0.3606703509311742,0.05100649018327302
MDG,peace,LG,50,50,0.452,0.34520623826746744,0.048819534397365055
MDG,peace,LH,50,50,0.4758,0.3535885421543763,0.05000497118144498
MDG,peace,LO,50,50,0.4486,0.35682277084838404,0.05046236018973317
MDG,peace,LP,50,50,0.34979999999999994,0.3255105252381501,0.04603413994869815
MDG,peace,LR,50,50,0.376,0.3140778533408296,0.04441731598356291
MDG,peace,LY,50,50,0.47259999999999996,0.3638950846783469,0.0514625364033024
MDG,peace,MB,50,50,0.36479999999999996,0.35878616222491305,0.05074002566102655
MDG,peace,MC,50,50,0.4032,0.36532590985059255,0.05166488563969986
MDG,peace,MG,50,50,0.3464,0.3521697178976092,0.04980431913079058
MDG,peace,MH,50,50,0.2698,0.3074084565910207,0.04347412084992023
MDG,peace,MO,50,50,0.2126,0.26450423398486156,0.03740654750064977
MDG,peace,MP,50,50,0.254,0.25848064704723867,0.036554683666517804
MDG,peace,MR,50,50,0.27140000000000003,0.3067938881332521,0.043387207745121927
MDG,peace,MY,50,50,0.3072,0.3268154319040217,0.04621868161914881
MDG,peace,SB,50,50,0.3682,0.3664205791386812,0.05181969525505269
MDG,peace,SC,50,50,0.41600000000000004,0.3791881768586512,0.053625306240503226
MDG,peace,SG,50,50,0.4092,0.3660480619720168,0.05176701337212133
MDG,peace,SH,50,50,0.4102,0.3624885079107294,0.05126361640917405
MDG,peace,SO,50,50,0.33399999999999996,0.3369309261252102,0.04764922853091996
MDG,peace,SP,50,50,0.2536,0.32165236653561124,0.045488513912406325
MDG,peace,SR,50,50,0.3032,0.35896358748883866,0.05076511738248167
MDG,peace,SY,50,50,0.2968,0.32844991541904145,0.046449832494590435
MDG,peace,WH,50,50,0.7245999999999999,0.3353597520056724,0.04742703095604997
MDG,peach,A1,50,50,0.243,0.34369095040130904,0.048605240332243
MDG,peach,A2,50,50,0.215,0.29817985258866153,0.04216899915572954
MDG,peach,A3,50,50,0.23,0.31656317678776097,0.04476879379611633
MDG,peach,BK,50,50,0.2016,0.2802867336518525,0.03963853000837052
MDG,peach,DB,50,50,0.22440000000000002,0.3037329654247532,0.04295432790434843
MDG,peach,DC,50,50,0.233,0.27394510100994135,0.03874168771939265
MDG,peach,DG,50,50,0.501,0.37065991894215394,0.05241922843961062
MDG,peach,DH,50,50,0.3804,0.3145775268644651,0.04448798049095132
MDG,peach,DO,50,50,0.31980000000000003,0.3437101887892633,0.048607961051159304
MDG,peach,DP,50,50,0.19219999999999998,0.25877490021173194,0.03659629734811756
MDG,peach,DR,50,50,0.3834,0.3675379197429561,0.05197771107868826
MDG,peach,DY,50,50,0.2768,0.28305505341771614,0.040030029544157505
MDG,peach,LB,50,50,0.2988,0.33145098446382815,0.04687424774906598
MDG,peach,LC,50,50,0.311,0.33404295214470703,0.04724080733381914
MDG,peach,LG,50,50,0.441,0.34825659083673427,0.04925091939471273
MDG,peach,LH,50,50,0.3076,0.3155142223257074,0.04462044923346154
MDG,peach,LO,50,50,0.28600000000000003,0.30746494739653,0.0434821098562503
MDG,peach,LP,50,50,0.2678,0.3075597834700813,0.04349552170239214
MDG,peach,LR,50,50,0.43,0.35822122910234094,0.05066013205264902
MDG,peach,LY,50,50,0.34019999999999995,0.32759787445424426,0.04632933570577907
MDG,peach,MB,50,50,0.258,0.3176829378162948,0.04492715191943327
MDG,peach,MC,50,50,0.25739999999999996,0.3040932322126736,0.043005277322103394
MDG,peach,MG,50,50,0.44659999999999994,0.34879155812663837,0.04932657519439357
MDG,peach,MH,50,50,0.359,0.3176781197298643,0.044926470539115804
MDG,peach,MO,50,50,0.3246,0.32840498890043357,0.04644347892539789
MDG,peach,MP,50,50,0.19039999999999999,0.26302758449273267,0.03719771772678577
MDG,peach,MR,50,50,0.3786,0.3344627736217821,0.047300179056484655
MDG,peach,MY,50,50,0.33799999999999997,0.32479192711390986,0.04593251482737851
MDG,peach,SB,50,50,0.2582,0.32211475962356484,0.04555390617001948
MDG,peach,SC,50,50,0.2158,0.27497747588647686,0.038887687574577626
MDG,peach,SG,50,50,0.5014,0.39760512664538655,0.05622985625709777
MDG,peach,SH,50,50,0.3626,0.3351138094828717,0.04739224943091907
MDG,peach,SO,50,50,0.33880000000000005,0.343663575406566,0.04860136892335944
MDG,peach,SP,50,50,0.2148,0.2679798956821125,0.03789808029169707
MDG,peach,SR,50,50,0.445,0.37996911797177,0.05373574799186197
MDG,peach,SY,50,50,0.3614,0.3595632838625779,0.05084992725698647
MDG,peach,WH,50,50,0.2372,0.30424909236361186,0.043027319276032434
MDG,sad,A1,50,50,0.6487999999999999,0.32370079407012997,0.04577820531249181
MDG,sad,A2,50,50,0.621,0.3159194549894266,0.04467775778635636
MDG,sad,A3,50,50,0.4436,0.3669608220204974,0.05189609713609669
MDG,sad,BK,50,50,0.738,0.32680269276736384,0.04621688003316537
MDG,sad,DB,50,50,0.225,0.27714469807930553,0.03919417907635505
MDG,sad,DC,50,50,0.2568,0.2893866843191381,0.04092545737343066
MDG,sad,DG,50,50,0.2636,0.28625491707745465,0.040482558602692204
MDG,sad,DH,50,50,0.3196,0.30177001649790003,0.04267672500488828
MDG,sad,DO,50,50,0.33,0.28875524555708887,0.040836158447320844
MDG,sad,DP,50,50,0.4568,0.36506885009011997,0.051628531899739795
MDG,sad,DR,50,50,0.331,0.3058360905545882,0.04325175471254647
MDG,sad,DY,50,50,0.3724,0.3118448070330326,0.04410151554617354
MDG,sad,LB,50,50,0.2766,0.28945839643255494,0.04093559899776871
MDG,sad,LC,50,50,0.1978,0.22774215638725823,0.0322076046286955
MDG,sad,LG,50,50,0.1734,0.20266197855300933,0.02866073186470311
MDG,sad,LH,50,50,0.293,0.29323842775155523,0.041470176153521235
MDG,sad,LO,50,50,0.2626,0.2712992925210992,0.03836751389455641
MDG,sad,LP,50,50,0.373,0.3540797212205068,0.05007443439113253
MDG,sad,LR,50,50,0.214,0.24916186034997653,0.03523680821330479
MDG,sad,LY,50,50,0.2664,0.3026128394702461,0.04279591817270542
MDG,sad,MB,50,50,0.239,0.2649470490032116,0.03746917100110708
MDG,sad,MC,50,50,0.24480000000000002,0.2849721790932281,0.04030115205726577
MDG,sad,MG,50,50,0.2232,0.23397575314810826,0.03308916833685141
MDG,sad,MH,50,50,0.3458,0.3168279646490718,0.04480624045457809
MDG,sad,MO,50,50,0.32539999999999997,0.29519422869199397,0.041746768175048285
MDG,sad,MP,50,50,0.488,0.36594858566052524,0.05175294529723671
MDG,sad,MR,50,50,0.31079999999999997,0.2870173144176326,0.04059037786853189
MDG,sad,MY,50,50,0.2558,0.25660332286648674,0.03628918993477877
MDG,sad,SB,50,50,0.1744,0.2285103489819153,0.03231624346728336
MDG,sad,SC,50,50,0.2046,0.2547925126250689,0.03603310269454905
MDG,sad,SG,50,50,0.165,0.21999304256160054,0.0311117144418337
MDG,sad,SH,50,50,0.1758,0.23046616467764738,0.032592837575524
MDG,sad,SO,50,50,0.20620000000000002,0.251094664643128,0.03551014801778357
