country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1
MDG,death,happy,DB,MC,0.1568,0.3156,0.1898,0.4474
MDG,death,happy,DB,MG,0.1568,0.3396,0.1464,0.4474
MDG,death,happy,DB,MH,0.1568,0.2844,0.2532,0.4474
MDG,death,happy,DB,MO,0.1568,0.32,0.15839999999999999,0.4474
MDG,death,happy,DB,MP,0.1568,0.264,0.4454,0.4474
MDG,death,happy,DB,MR,0.1568,0.364,0.1808,0.4474
MDG,death,happy,DB,MY,0.1568,0.34340000000000004,0.19640000000000002,0.4474
MDG,death,happy,DB,SB,0.1568,0.5384,0.16920000000000002,0.4474
MDG,death,happy,DB,SC,0.1568,0.501,0.1748,0.4474
MDG,death,happy,DB,SG,0.1568,0.4842,0.10800000000000001,0.4474
MDG,death,happy,DB,SH,0.1568,0.5226,0.1642,0.4474
MDG,death,happy,DB,SO,0.1568,0.5424,0.15259999999999999,0.4474
MDG,death,happy,DB,SP,0.1568,0.3078,0.5226,0.4474
MDG,death,happy,DB,SR,0.1568,0.5492,0.2782,0.4474
MDG,death,happy,DB,SY,0.1568,0.5928,0.12480000000000001,0.4474
MDG,death,happy,DB,WH,0.1568,0.701,0.5015999999999999,0.4474
MDG,death,happy,DC,DG,0.1532,0.4178,0.1972,0.2986
MDG,death,happy,DC,DH,0.1532,0.268,0.20440000000000003,0.2986
MDG,death,happy,DC,DO,0.1532,0.2284,0.2514,0.2986
MDG,death,happy,DC,DP,0.1532,0.2502,0.5514,0.2986
MDG,death,happy,DC,DR,0.1532,0.2998,0.3004,0.2986
MDG,death,happy,DC,DY,0.1532,0.30579999999999996,0.2314,0.2986
MDG,death,happy,DC,LB,0.1532,0.45980000000000004,0.185,0.2986
MDG,death,happy,DC,LC,0.1532,0.41840000000000005,0.16240000000000002,0.2986
MDG,death,happy,DC,LG,0.1532,0.4064,0.1748,0.2986
MDG,death,happy,DC,LH,0.1532,0.499,0.2336,0.2986
MDG,death,happy,DC,LO,0.1532,0.4274,0.18080000000000002,0.2986
MDG,death,happy,DC,LP,0.1532,0.40380000000000005,0.3108,0.2986
MDG,death,happy,DC,LR,0.1532,0.4454,0.14980000000000002,0.2986
MDG,death,happy,DC,LY,0.1532,0.5206000000000001,0.2032,0.2986
MDG,death,happy,DC,MB,0.1532,0.37979999999999997,0.1734,0.2986
MDG,death,happy,DC,MC,0.1532,0.3156,0.1898,0.2986
MDG,death,happy,DC,MG,0.1532,0.3396,0.1464,0.2986
MDG,death,happy,DC,MH,0.1532,0.2844,0.2532,0.2986
MDG,death,happy,DC,MO,0.1532,0.32,0.15839999999999999,0.2986
MDG,death,happy,DC,MP,0.1532,0.264,0.4454,0.2986
MDG,death,happy,DC,MR,0.1532,0.364,0.1808,0.2986
MDG,death,happy,DC,MY,0.1532,0.34340000000000004,0.19640000000000002,0.2986
MDG,death,happy,DC,SB,0.1532,0.5384,0.16920000000000002,0.2986
MDG,death,happy,DC,SC,0.1532,0.501,0.1748,0.2986
MDG,death,happy,DC,SG,0.1532,0.4842,0.10800000000000001,0.2986
MDG,death,happy,DC,SH,0.1532,0.5226,0.1642,0.2986
MDG,death,happy,DC,SO,0.1532,0.5424,0.15259999999999999,0.2986
MDG,death,happy,DC,SP,0.1532,0.3078,0.5226,0.2986
MDG,death,happy,DC,SR,0.1532,0.5492,0.2782,0.2986
MDG,death,happy,DC,SY,0.1532,0.5928,0.12480000000000001,0.2986
MDG,death,happy,DC,WH,0.1532,0.701,0.5015999999999999,0.2986
MDG,death,happy,DG,DH,0.1972,0.268,0.20440000000000003,0.4178
MDG,death,happy,DG,DO,0.1972,0.2284,0.2514,0.4178
MDG,death,happy,DG,DP,0.1972,0.2502,0.5514,0.4178
MDG,death,happy,DG,DR,0.1972,0.2998,0.3004,0.4178
MDG,death,happy,DG,DY,0.1972,0.30579999999999996,0.2314,0.4178
MDG,death,happy,DG,LB,0.1972,0.45980000000000004,0.185,0.4178
MDG,death,happy,DG,LC,0.1972,0.41840000000000005,0.16240000000000002,0.4178
MDG,death,happy,DG,LG,0.1972,0.4064,0.1748,0.4178
MDG,death,happy,DG,LH,0.1972,0.499,0.2336,0.4178
MDG,death,happy,DG,LO,0.1972,0.4274,0.18080000000000002,0.4178
MDG,death,happy,DG,LP,0.1972,0.40380000000000005,0.3108,0.4178
MDG,death,happy,DG,LR,0.1972,0.4454,0.14980000000000002,0.4178
MDG,death,happy,DG,LY,0.1972,0.5206000000000001,0.2032,0.4178
MDG,death,happy,DG,MB,0.1972,0.37979999999999997,0.1734,0.4178
MDG,death,happy,DG,MC,0.1972,0.3156,0.1898,0.4178
MDG,death,happy,DG,MG,0.1972,0.3396,0.1464,0.4178
MDG,death,happy,DG,MH,0.1972,0.2844,0.2532,0.4178
MDG,death,happy,DG,MO,0.1972,0.32,0.15839999999999999,0.4178
MDG,death,happy,DG,MP,0.1972,0.264,0.4454,0.4178
MDG,death,happy,DG,MR,0.1972,0.364,0.1808,0.4178
MDG,death,happy,DG,MY,0.1972,0.34340000000000004,0.19640000000000002,0.4178
MDG,death,happy,DG,SB,0.1972,0.5384,0.16920000000000002,0.4178
MDG,death,happy,DG,SC,0.1972,0.501,0.1748,0.4178
MDG,death,happy,DG,SG,0.1972,0.4842,0.10800000000000001,0.4178
MDG,death,happy,DG,SH,0.1972,0.5226,0.1642,0.4178
MDG,death,happy,DG,SO,0.1972,0.5424,0.15259999999999999,0.4178
MDG,death,happy,DG,SP,0.1972,0.3078,0.5226,0.4178
MDG,death,happy,DG,SR,0.1972,0.5492,0.2782,0.4178
MDG,death,happy,DG,SY,0.1972,0.5928,0.12480000000000001,0.4178
MDG,death,happy,DG,WH,0.1972,0.701,0.5015999999999999,0.4178
MDG,death,happy,DH,DO,0.20440000000000003,0.2284,0.2514,0.268
MDG,death,happy,DH,DP,0.20440000000000003,0.2502,0.5514,0.268
MDG,death,happy,DH,DR,0.20440000000000003,0.2998,0.3004,0.268
MDG,death,happy,DH,DY,0.20440000000000003,0.30579999999999996,0.2314,0.268
MDG,death,happy,DH,LB,0.20440000000000003,0.45980000000000004,0.185,0.268
MDG,death,happy,DH,LC,0.20440000000000003,0.41840000000000005,0.16240000000000002,0.268
MDG,death,happy,DH,LG,0.20440000000000003,0.4064,0.1748,0.268
MDG,death,happy,DH,LH,0.20440000000000003,0.499,0.2336,0.268
MDG,death,happy,DH,LO,0.20440000000000003,0.4274,0.18080000000000002,0.268
MDG,death,happy,DH,LP,0.20440000000000003,0.40380000000000005,0.3108,0.268
MDG,death,happy,DH,LR,0.20440000000000003,0.4454,0.14980000000000002,0.268
MDG,death,happy,DH,LY,0.20440000000000003,0.5206000000000001,0.2032,0.268
MDG,death,happy,DH,MB,0.20440000000000003,0.37979999999999997,0.1734,0.268
MDG,death,happy,DH,MC,0.20440000000000003,0.3156,0.1898,0.268
MDG,death,happy,DH,MG,0.20440000000000003,0.3396,0.1464,0.268
MDG,death,happy,DH,MH,0.20440000000000003,0.2844,0.2532,0.268
MDG,death,happy,DH,MO,0.20440000000000003,0.32,0.15839999999999999,0.268
MDG,death,happy,DH,MP,0.20440000000000003,0.264,0.4454,0.268
MDG,death,happy,DH,MR,0.20440000000000003,0.364,0.1808,0.268
MDG,death,happy,DH,MY,0.20440000000000003,0.34340000000000004,0.19640000000000002,0.268
MDG,death,happy,DH,SB,0.20440000000000003,0.5384,0.16920000000000002,0.268
MDG,death,happy,DH,SC,0.20440000000000003,0.501,0.1748,0.268
MDG,death,happy,DH,SG,0.20440000000000003,0.4842,0.10800000000000001,0.268
MDG,death,happy,DH,SH,0.20440000000000003,0.5226,0.1642,0.268
MDG,death,happy,DH,SO,0.20440000000000003,0.5424,0.15259999999999999,0.268
MDG,death,happy,DH,SP,0.20440000000000003,0.3078,0.5226,0.268
MDG,death,happy,DH,SR,0.20440000000000003,0.5492,0.2782,0.268
MDG,death,happy,DH,SY,0.20440000000000003,0.5928,0.12480000000000001,0.268
MDG,death,happy,DH,WH,0.20440000000000003,0.701,0.5015999999999999,0.268
MDG,death,happy,DO,DP,0.2514,0.2502,0.5514,0.2284
MDG,death,happy,DO,DR,0.2514,0.2998,0.3004,0.2284
MDG,death,happy,DO,DY,0.2514,0.30579999999999996,0.2314,0.2284
MDG,death,happy,DO,LB,0.2514,0.45980000000000004,0.185,0.2284
MDG,death,happy,DO,LC,0.2514,0.41840000000000005,0.16240000000000002,0.2284
MDG,death,happy,DO,LG,0.2514,0.4064,0.1748,0.2284
MDG,death,happy,DO,LH,0.2514,0.499,0.2336,0.2284
MDG,death,happy,DO,LO,0.2514,0.4274,0.18080000000000002,0.2284
MDG,death,happy,DO,LP,0.2514,0.40380000000000005,0.3108,0.2284
MDG,death,happy,DO,LR,0.2514,0.4454,0.14980000000000002,0.2284
MDG,death,happy,DO,LY,0.2514,0.5206000000000001,0.2032,0.2284
MDG,death,happy,DO,MB,0.2514,0.37979999999999997,0.1734,0.2284
MDG,death,happy,DO,MC,0.2514,0.3156,0.1898,0.2284
MDG,death,happy,DO,MG,0.2514,0.3396,0.1464,0.2284
MDG,death,happy,DO,MH,0.2514,0.2844,0.2532,0.2284
MDG,death,happy,DO,MO,0.2514,0.32,0.15839999999999999,0.2284
MDG,death,happy,DO,MP,0.2514,0.264,0.4454,0.2284
MDG,death,happy,DO,MR,0.2514,0.364,0.1808,0.2284
MDG,death,happy,DO,MY,0.2514,0.34340000000000004,0.19640000000000002,0.2284
MDG,death,happy,DO,SB,0.2514,0.5384,0.16920000000000002,0.2284
MDG,death,happy,DO,SC,0.2514,0.501,0.1748,0.2284
MDG,death,happy,DO,SG,0.2514,0.4842,0.10800000000000001,0.2284
MDG,death,happy,DO,SH,0.2514,0.5226,0.1642,0.2284
MDG,death,happy,DO,SO,0.2514,0.5424,0.15259999999999999,0.2284
MDG,death,happy,DO,SP,0.2514,0.3078,0.5226,0.2284
MDG,death,happy,DO,SR,0.2514,0.5492,0.2782,0.2284
MDG,death,happy,DO,SY,0.2514,0.5928,0.12480000000000001,0.2284
MDG,death,happy,DO,WH,0.2514,0.701,0.5015999999999999,0.2284
MDG,death,happy,DP,DR,0.5514,0.2998,0.3004,0.2502
MDG,death,happy,DP,DY,0.5514,0.30579999999999996,0.2314,0.2502
MDG,death,happy,DP,LB,0.5514,0.45980000000000004,0.185,0.2502
MDG,death,happy,DP,LC,0.5514,0.41840000000000005,0.16240000000000002,0.2502
MDG,death,happy,DP,LG,0.5514,0.4064,0.1748,0.2502
MDG,death,happy,DP,LH,0.5514,0.499,0.2336,0.2502
MDG,death,happy,DP,LO,0.5514,0.4274,0.18080000000000002,0.2502
MDG,death,happy,DP,LP,0.5514,0.40380000000000005,0.3108,0.2502
MDG,death,happy,DP,LR,0.5514,0.4454,0.14980000000000002,0.2502
MDG,death,happy,DP,LY,0.5514,0.5206000000000001,0.2032,0.2502
MDG,death,happy,DP,MB,0.5514,0.37979999999999997,0.1734,0.2502
MDG,death,happy,DP,MC,0.5514,0.3156,0.1898,0.2502
MDG,death,happy,DP,MG,0.5514,0.3396,0.1464,0.2502
MDG,death,happy,DP,MH,0.5514,0.2844,0.2532,0.2502
MDG,death,happy,DP,MO,0.5514,0.32,0.15839999999999999,0.2502
MDG,death,happy,DP,MP,0.5514,0.264,0.4454,0.2502
MDG,death,happy,DP,MR,0.5514,0.364,0.1808,0.2502
MDG,death,happy,DP,MY,0.5514,0.34340000000000004,0.19640000000000002,0.2502
MDG,death,happy,DP,SB,0.5514,0.5384,0.16920000000000002,0.2502
MDG,death,happy,DP,SC,0.5514,0.501,0.1748,0.2502
MDG,death,happy,DP,SG,0.5514,0.4842,0.10800000000000001,0.2502
MDG,death,happy,DP,SH,0.5514,0.5226,0.1642,0.2502
MDG,death,happy,DP,SO,0.5514,0.5424,0.15259999999999999,0.2502
MDG,death,happy,DP,SP,0.5514,0.3078,0.5226,0.2502
MDG,death,happy,DP,SR,0.5514,0.5492,0.2782,0.2502
MDG,death,happy,DP,SY,0.5514,0.5928,0.12480000000000001,0.2502
MDG,death,happy,DP,WH,0.5514,0.701,0.5015999999999999,0.2502
MDG,death,happy,DR,DY,0.3004,0.30579999999999996,0.2314,0.2998
MDG,death,happy,DR,LB,0.3004,0.45980000000000004,0.185,0.2998
MDG,death,happy,DR,LC,0.3004,0.41840000000000005,0.16240000000000002,0.2998
MDG,death,happy,DR,LG,0.3004,0.4064,0.1748,0.2998
MDG,death,happy,DR,LH,0.3004,0.499,0.2336,0.2998
MDG,death,happy,DR,LO,0.3004,0.4274,0.18080000000000002,0.2998
MDG,death,happy,DR,LP,0.3004,0.40380000000000005,0.3108,0.2998
MDG,death,happy,DR,LR,0.3004,0.4454,0.14980000000000002,0.2998
MDG,death,happy,DR,LY,0.3004,0.5206000000000001,0.2032,0.2998
MDG,death,happy,DR,MB,0.3004,0.37979999999999997,0.1734,0.2998
MDG,death,happy,DR,MC,0.3004,0.3156,0.1898,0.2998
MDG,death,happy,DR,MG,0.3004,0.3396,0.1464,0.2998
MDG,death,happy,DR,MH,0.3004,0.2844,0.2532,0.2998
MDG,death,happy,DR,MO,0.3004,0.32,0.15839999999999999,0.2998
MDG,death,happy,DR,MP,0.3004,0.264,0.4454,0.2998
MDG,death,happy,DR,MR,0.3004,0.364,0.1808,0.2998
MDG,death,happy,DR,MY,0.3004,0.34340000000000004,0.19640000000000002,0.2998
MDG,death,happy,DR,SB,0.3004,0.5384,0.16920000000000002,0.2998
MDG,death,happy,DR,SC,0.3004,0.501,0.1748,0.2998
MDG,death,happy,DR,SG,0.3004,0.4842,0.10800000000000001,0.2998
MDG,death,happy,DR,SH,0.3004,0.5226,0.1642,0.2998
MDG,death,happy,DR,SO,0.3004,0.5424,0.15259999999999999,0.2998
MDG,death,happy,DR,SP,0.3004,0.3078,0.5226,0.2998
MDG,death,happy,DR,SR,0.3004,0.5492,0.2782,0.2998
MDG,death,happy,DR,SY,0.3004,0.5928,0.12480000000000001,0.2998
MDG,death,happy,DR,WH,0.3004,0.701,0.5015999999999999,0.2998
MDG,death,happy,DY,LB,0.2314,0.45980000000000004,0.185,0.30579999999999996
MDG,death,happy,DY,LC,0.2314,0.41840000000000005,0.16240000000000002,0.30579999999999996
MDG,death,happy,DY,LG,0.2314,0.4064,0.1748,0.30579999999999996
MDG,death,happy,DY,LH,0.2314,0.499,0.2336,0.30579999999999996
MDG,death,happy,DY,LO,0.2314,0.4274,0.18080000000000002,0.30579999999999996
MDG,death,happy,DY,LP,0.2314,0.40380000000000005,0.3108,0.30579999999999996
MDG,death,happy,DY,LR,0.2314,0.4454,0.14980000000000002,0.30579999999999996
MDG,death,happy,DY,LY,0.2314,0.5206000000000001,0.2032,0.30579999999999996
MDG,death,happy,DY,MB,0.2314,0.37979999999999997,0.1734,0.30579999999999996
MDG,death,happy,DY,MC,0.2314,0.3156,0.1898,0.30579999999999996
MDG,death,happy,DY,MG,0.2314,0.3396,0.1464,0.30579999999999996
MDG,death,happy,DY,MH,0.2314,0.2844,0.2532,0.30579999999999996
MDG,death,happy,DY,MO,0.2314,0.32,0.15839999999999999,0.30579999999999996
MDG,death,happy,DY,MP,0.2314,0.264,0.4454,0.30579999999999996
MDG,death,happy,DY,MR,0.2314,0.364,0.1808,0.30579999999999996
MDG,death,happy,DY,MY,0.2314,0.34340000000000004,0.19640000000000002,0.30579999999999996
MDG,death,happy,DY,SB,0.2314,0.5384,0.16920000000000002,0.30579999999999996
MDG,death,happy,DY,SC,0.2314,0.501,0.1748,0.30579999999999996
MDG,death,happy,DY,SG,0.2314,0.4842,0.10800000000000001,0.30579999999999996
MDG,death,happy,DY,SH,0.2314,0.5226,0.1642,0.30579999999999996
MDG,death,happy,DY,SO,0.2314,0.5424,0.15259999999999999,0.30579999999999996
MDG,death,happy,DY,SP,0.2314,0.3078,0.5226,0.30579999999999996
MDG,death,happy,DY,SR,0.2314,0.5492,0.2782,0.30579999999999996
MDG,death,happy,DY,SY,0.2314,0.5928,0.12480000000000001,0.30579999999999996
MDG,death,happy,DY,WH,0.2314,0.701,0.5015999999999999,0.30579999999999996
MDG,death,happy,LB,LC,0.185,0.41840000000000005,0.16240000000000002,0.45980000000000004
MDG,death,happy,LB,LG,0.185,0.4064,0.1748,0.45980000000000004
MDG,death,happy,LB,LH,0.185,0.499,0.2336,0.45980000000000004
MDG,death,happy,LB,LO,0.185,0.4274,0.18080000000000002,0.45980000000000004
MDG,death,happy,LB,LP,0.185,0.40380000000000005,0.3108,0.45980000000000004
MDG,death,happy,LB,LR,0.185,0.4454,0.14980000000000002,0.45980000000000004
MDG,death,happy,LB,LY,0.185,0.5206000000000001,0.2032,0.45980000000000004
MDG,death,happy,LB,MB,0.185,0.37979999999999997,0.1734,0.45980000000000004
MDG,death,happy,LB,MC,0.185,0.3156,0.1898,0.45980000000000004
MDG,death,happy,LB,MG,0.185,0.3396,0.1464,0.45980000000000004
MDG,death,happy,LB,MH,0.185,0.2844,0.2532,0.45980000000000004
MDG,death,happy,LB,MO,0.185,0.32,0.15839999999999999,0.45980000000000004
MDG,death,happy,LB,MP,0.185,0.264,0.4454,0.45980000000000004
MDG,death,happy,LB,MR,0.185,0.364,0.1808,0.45980000000000004
MDG,death,happy,LB,MY,0.185,0.34340000000000004,0.19640000000000002,0.45980000000000004
MDG,death,happy,LB,SB,0.185,0.5384,0.16920000000000002,0.45980000000000004
MDG,death,happy,LB,SC,0.185,0.501,0.1748,0.45980000000000004
MDG,death,happy,LB,SG,0.185,0.4842,0.10800000000000001,0.45980000000000004
MDG,death,happy,LB,SH,0.185,0.5226,0.1642,0.45980000000000004
MDG,death,happy,LB,SO,0.185,0.5424,0.15259999999999999,0.45980000000000004
MDG,death,happy,LB,SP,0.185,0.3078,0.5226,0.45980000000000004
MDG,death,happy,LB,SR,0.185,0.5492,0.2782,0.45980000000000004
MDG,death,happy,LB,SY,0.185,0.5928,0.12480000000000001,0.45980000000000004
MDG,death,happy,LB,WH,0.185,0.701,0.5015999999999999,0.45980000000000004
MDG,death,happy,LC,LG,0.16240000000000002,0.4064,0.1748,0.41840000000000005
MDG,death,happy,LC,LH,0.16240000000000002,0.499,0.2336,0.41840000000000005
MDG,death,happy,LC,LO,0.16240000000000002,0.4274,0.18080000000000002,0.41840000000000005
MDG,death,happy,LC,LP,0.16240000000000002,0.40380000000000005,0.3108,0.41840000000000005
MDG,death,happy,LC,LR,0.16240000000000002,0.4454,0.14980000000000002,0.41840000000000005
MDG,death,happy,LC,LY,0.16240000000000002,0.5206000000000001,0.2032,0.41840000000000005
MDG,death,happy,LC,MB,0.16240000000000002,0.37979999999999997,0.1734,0.41840000000000005
MDG,death,happy,LC,MC,0.16240000000000002,0.3156,0.1898,0.41840000000000005
MDG,death,happy,LC,MG,0.16240000000000002,0.3396,0.1464,0.41840000000000005
MDG,death,happy,LC,MH,0.16240000000000002,0.2844,0.2532,0.41840000000000005
MDG,death,happy,LC,MO,0.16240000000000002,0.32,0.15839999999999999,0.41840000000000005
MDG,death,happy,LC,MP,0.16240000000000002,0.264,0.4454,0.41840000000000005
MDG,death,happy,LC,MR,0.16240000000000002,0.364,0.1808,0.41840000000000005
MDG,death,happy,LC,MY,0.16240000000000002,0.34340000000000004,0.19640000000000002,0.41840000000000005
MDG,death,happy,LC,SB,0.16240000000000002,0.5384,0.16920000000000002,0.41840000000000005
MDG,death,happy,LC,SC,0.16240000000000002,0.501,0.1748,0.41840000000000005
MDG,death,happy,LC,SG,0.16240000000000002,0.4842,0.10800000000000001,0.41840000000000005
MDG,death,happy,LC,SH,0.16240000000000002,0.5226,0.1642,0.41840000000000005
MDG,death,happy,LC,SO,0.16240000000000002,0.5424,0.15259999999999999,0.41840000000000005
MDG,death,happy,LC,SP,0.16240000000000002,0.3078,0.5226,0.41840000000000005
MDG,death,happy,LC,SR,0.16240000000000002,0.5492,0.2782,0.41840000000000005
MDG,death,happy,LC,SY,0.16240000000000002,0.5928,0.12480000000000001,0.41840000000000005
MDG,death,happy,LC,WH,0.16240000000000002,0.701,0.5015999999999999,0.41840000000000005
MDG,death,happy,LG,LH,0.1748,0.499,0.2336,0.4064
MDG,death,happy,LG,LO,0.1748,0.4274,0.18080000000000002,0.4064
MDG,death,happy,LG,LP,0.1748,0.40380000000000005,0.3108,0.4064
MDG,death,happy,LG,LR,0.1748,0.4454,0.14980000000000002,0.4064
MDG,death,happy,LG,LY,0.1748,0.5206000000000001,0.2032,0.4064
MDG,death,happy,LG,MB,0.1748,0.37979999999999997,0.1734,0.4064
MDG,death,happy,LG,MC,0.1748,0.3156,0.1898,0.4064
MDG,death,happy,LG,MG,0.1748,0.3396,0.1464,0.4064
MDG,death,happy,LG,MH,0.1748,0.2844,0.2532,0.4064
MDG,death,happy,LG,MO,0.1748,0.32,0.15839999999999999,0.4064
MDG,death,happy,LG,MP,0.1748,0.264,0.4454,0.4064
MDG,death,happy,LG,MR,0.1748,0.364,0.1808,0.4064
MDG,death,happy,LG,MY,0.1748,0.34340000000000004,0.19640000000000002,0.4064
MDG,death,happy,LG,SB,0.1748,0.5384,0.16920000000000002,0.4064
MDG,death,happy,LG,SC,0.1748,0.501,0.1748,0.4064
MDG,death,happy,LG,SG,0.1748,0.4842,0.10800000000000001,0.4064
MDG,death,happy,LG,SH,0.1748,0.5226,0.1642,0.4064
MDG,death,happy,LG,SO,0.1748,0.5424,0.15259999999999999,0.4064
MDG,death,happy,LG,SP,0.1748,0.3078,0.5226,0.4064
MDG,death,happy,LG,SR,0.1748,0.5492,0.2782,0.4064
MDG,death,happy,LG,SY,0.1748,0.5928,0.12480000000000001,0.4064
MDG,death,happy,LG,WH,0.1748,0.701,0.5015999999999999,0.4064
MDG,death,happy,LH,LO,0.2336,0.4274,0.18080000000000002,0.499
MDG,death,happy,LH,LP,0.2336,0.40380000000000005,0.3108,0.499
MDG,death,happy,LH,LR,0.2336,0.4454,0.14980000000000002,0.499
MDG,death,happy,LH,LY,0.2336,0.5206000000000001,0.2032,0.499
MDG,death,happy,LH,MB,0.2336,0.37979999999999997,0.1734,0.499
MDG,death,happy,LH,MC,0.2336,0.3156,0.1898,0.499
MDG,death,happy,LH,MG,0.2336,0.3396,0.1464,0.499
MDG,death,happy,LH,MH,0.2336,0.2844,0.2532,0.499
MDG,death,happy,LH,MO,0.2336,0.32,0.15839999999999999,0.499
MDG,death,happy,LH,MP,0.2336,0.264,0.4454,0.499
MDG,death,happy,LH,MR,0.2336,0.364,0.1808,0.499
MDG,death,happy,LH,MY,0.2336,0.34340000000000004,0.19640000000000002,0.499
MDG,death,happy,LH,SB,0.2336,0.5384,0.16920000000000002,0.499
MDG,death,happy,LH,SC,0.2336,0.501,0.1748,0.499
MDG,death,happy,LH,SG,0.2336,0.4842,0.10800000000000001,0.499
MDG,death,happy,LH,SH,0.2336,0.5226,0.1642,0.499
MDG,death,happy,LH,SO,0.2336,0.5424,0.15259999999999999,0.499
MDG,death,happy,LH,SP,0.2336,0.3078,0.5226,0.499
MDG,death,happy,LH,SR,0.2336,0.5492,0.2782,0.499
MDG,death,happy,LH,SY,0.2336,0.5928,0.12480000000000001,0.499
MDG,death,happy,LH,WH,0.2336,0.701,0.5015999999999999,0.499
MDG,death,happy,LO,LP,0.18080000000000002,0.40380000000000005,0.3108,0.4274
MDG,death,happy,LO,LR,0.18080000000000002,0.4454,0.14980000000000002,0.4274
MDG,death,happy,LO,LY,0.18080000000000002,0.5206000000000001,0.2032,0.4274
MDG,death,happy,LO,MB,0.18080000000000002,0.37979999999999997,0.1734,0.4274
MDG,death,happy,LO,MC,0.18080000000000002,0.3156,0.1898,0.4274
MDG,death,happy,LO,MG,0.18080000000000002,0.3396,0.1464,0.4274
MDG,death,happy,LO,MH,0.18080000000000002,0.2844,0.2532,0.4274
MDG,death,happy,LO,MO,0.18080000000000002,0.32,0.15839999999999999,0.4274
MDG,death,happy,LO,MP,0.18080000000000002,0.264,0.4454,0.4274
MDG,death,happy,LO,MR,0.18080000000000002,0.364,0.1808,0.4274
MDG,death,happy,LO,MY,0.18080000000000002,0.34340000000000004,0.19640000000000002,0.4274
MDG,death,happy,LO,SB,0.18080000000000002,0.5384,0.16920000000000002,0.4274
MDG,death,happy,LO,SC,0.18080000000000002,0.501,0.1748,0.4274
MDG,death,happy,LO,SG,0.18080000000000002,0.4842,0.10800000000000001,0.4274
MDG,death,happy,LO,SH,0.18080000000000002,0.5226,0.1642,0.4274
MDG,death,happy,LO,SO,0.18080000000000002,0.5424,0.15259999999999999,0.4274
MDG,death,happy,LO,SP,0.18080000000000002,0.3078,0.5226,0.4274
MDG,death,happy,LO,SR,0.18080000000000002,0.5492,0.2782,0.4274
MDG,death,happy,LO,SY,0.18080000000000002,0.5928,0.12480000000000001,0.4274
MDG,death,happy,LO,WH,0.18080000000000002,0.701,0.5015999999999999,0.4274
MDG,death,happy,LP,LR,0.3108,0.4454,0.14980000000000002,0.40380000000000005
MDG,death,happy,LP,LY,0.3108,0.5206000000000001,0.2032,0.40380000000000005
MDG,death,happy,LP,MB,0.3108,0.37979999999999997,0.1734,0.40380000000000005
MDG,death,happy,LP,MC,0.3108,0.3156,0.1898,0.40380000000000005
MDG,death,happy,LP,MG,0.3108,0.3396,0.1464,0.40380000000000005
MDG,death,happy,LP,MH,0.3108,0.2844,0.2532,0.40380000000000005
MDG,death,happy,LP,MO,0.3108,0.32,0.15839999999999999,0.40380000000000005
MDG,death,happy,LP,MP,0.3108,0.264,0.4454,0.40380000000000005
MDG,death,happy,LP,MR,0.3108,0.364,0.1808,0.40380000000000005
MDG,death,happy,LP,MY,0.3108,0.34340000000000004,0.19640000000000002,0.40380000000000005
MDG,death,happy,LP,SB,0.3108,0.5384,0.16920000000000002,0.40380000000000005
MDG,death,happy,LP,SC,0.3108,0.501,0.1748,0.40380000000000005
MDG,death,happy,LP,SG,0.3108,0.4842,0.10800000000000001,0.40380000000000005
MDG,death,happy,LP,SH,0.3108,0.5226,0.1642,0.40380000000000005
MDG,death,happy,LP,SO,0.3108,0.5424,0.15259999999999999,0.40380000000000005
MDG,death,happy,LP,SP,0.3108,0.3078,0.5226,0.40380000000000005
MDG,death,happy,LP,SR,0.3108,0.5492,0.2782,0.40380000000000005
MDG,death,happy,LP,SY,0.3108,0.5928,0.12480000000000001,0.40380000000000005
MDG,death,happy,LP,WH,0.3108,0.701,0.5015999999999999,0.40380000000000005
MDG,death,happy,LR,LY,0.14980000000000002,0.5206000000000001,0.2032,0.4454
MDG,death,happy,LR,MB,0.14980000000000002,0.37979999999999997,0.1734,0.4454
MDG,death,happy,LR,MC,0.14980000000000002,0.3156,0.1898,0.4454
MDG,death,happy,LR,MG,0.14980000000000002,0.3396,0.1464,0.4454
MDG,death,happy,LR,MH,0.14980000000000002,0.2844,0.2532,0.4454
MDG,death,happy,LR,MO,0.14980000000000002,0.32,0.15839999999999999,0.4454
MDG,death,happy,LR,MP,0.14980000000000002,0.264,0.4454,0.4454
MDG,death,happy,LR,MR,0.14980000000000002,0.364,0.1808,0.4454
MDG,death,happy,LR,MY,0.14980000000000002,0.34340000000000004,0.19640000000000002,0.4454
MDG,death,happy,LR,SB,0.14980000000000002,0.5384,0.16920000000000002,0.4454
MDG,death,happy,LR,SC,0.14980000000000002,0.501,0.1748,0.4454
MDG,death,happy,LR,SG,0.14980000000000002,0.4842,0.10800000000000001,0.4454
MDG,death,happy,LR,SH,0.14980000000000002,0.5226,0.1642,0.4454
MDG,death,happy,LR,SO,0.14980000000000002,0.5424,0.15259999999999999,0.4454
MDG,death,happy,LR,SP,0.14980000000000002,0.3078,0.5226,0.4454
MDG,death,happy,LR,SR,0.14980000000000002,0.5492,0.2782,0.4454
MDG,death,happy,LR,SY,0.14980000000000002,0.5928,0.12480000000000001,0.4454
