country,concept_a,concept_b,color_1,color_2,mu_D,semantic_distance
mdg,death,tree,BK,LR,0.655,0.8440044122798902
mdg,happy,justice,BK,LR,-0.28839999999999993,0.35044044460997137
mdg,happy,lightning,BK,LR,-0.2627999999999999,0.3041462273542048
mdg,happy,mango,BK,LR,-0.18820000000000003,0.26657032086065113
mdg,happy,peace,BK,LR,-0.10379999999999989,0.1334706649013644
mdg,happy,peach,BK,LR,-0.05120000000000002,0.06501067974471703
mdg,happy,sad,BK,LR,-0.8036,0.8282083612727458
mdg,happy,safety,BK,LR,-0.2956,0.33763253145957406
mdg,happy,sandstorm,BK,LR,-0.5014000000000001,0.5605872293195784
mdg,happy,sick,BK,LR,-0.5287999999999999,0.5758320451423584
mdg,happy,tree,BK,LR,-0.3406,0.4451069190225434
mdg,justice,lightning,BK,LR,0.025600000000000067,0.029641471861532986
mdg,justice,mango,BK,LR,0.10019999999999996,0.13886842100051155
mdg,justice,peace,BK,LR,0.1846000000000001,0.2284722827216088
mdg,justice,peach,BK,LR,0.23719999999999997,0.28671871996480913
mdg,justice,sad,BK,LR,-0.5152,0.6039203402878721
mdg,justice,safety,BK,LR,-0.007199999999999984,0.008283014650165954
mdg,justice,sandstorm,BK,LR,-0.21300000000000008,0.25098022412781784
mdg,justice,sick,BK,LR,-0.24040000000000006,0.2768561599239261
mdg,justice,tree,BK,LR,-0.052200000000000024,0.0697676357024346
mdg,lightning,mango,BK,LR,0.07459999999999989,0.09668491493699527
mdg,lightning,peace,BK,LR,0.15899999999999992,0.18671011094116552
mdg,lightning,peach,BK,LR,0.2115999999999999,0.2434786243299274
mdg,lightning,sad,BK,LR,-0.5408000000000002,0.5973263135060081
mdg,lightning,safety,BK,LR,-0.03280000000000016,0.03593371807245754
mdg,lightning,sandstorm,BK,LR,-0.23859999999999992,0.26618813250701656
mdg,lightning,sick,BK,LR,-0.266,0.29058243526489536
mdg,lightning,tree,BK,LR,-0.07779999999999998,0.0973561319236173
mdg,mango,peace,BK,LR,0.08440000000000003,0.1211378363906388
mdg,mango,peach,BK,LR,0.137,0.19159457153633008
mdg,mango,sad,BK,LR,-0.6154,0.7628011739089537
mdg,mango,safety,BK,LR,-0.10740000000000005,0.13768295558060983
mdg,mango,sandstorm,BK,LR,-0.31320000000000003,0.40572205564006225
mdg,mango,sick,BK,LR,-0.3405999999999999,0.4281405253123871
mdg,mango,tree,BK,LR,-0.15239999999999998,0.23586095147705177
mdg,peace,peach,BK,LR,0.05259999999999998,0.06667643730801842
mdg,peace,sad,BK,LR,-0.6997999999999999,0.7650768637422365
mdg,peace,safety,BK,LR,-0.19180000000000008,0.2227649897888418
mdg,peace,sandstorm,BK,LR,-0.39759999999999995,0.4595884974518445
mdg,peace,sick,BK,LR,-0.425,0.47873452571177677
mdg,peace,tree,BK,LR,-0.2368,0.3179861086200751
mdg,peach,sad,BK,LR,-0.7524,0.7903619714507979
mdg,peach,safety,BK,LR,-0.24440000000000006,0.2779258379317364
mdg,peach,sandstorm,BK,LR,-0.4502,0.5054484057333355
mdg,peach,sick,BK,LR,-0.4776,0.5227221128387263
mdg,peach,tree,BK,LR,-0.28939999999999994,0.3769783546374073
mdg,sad,safety,BK,LR,0.5079999999999999,0.5647090676673172
mdg,sad,sandstorm,BK,LR,0.3022,0.37322397616012304
mdg,sad,sick,BK,LR,0.27480000000000004,0.3347126606499433
mdg,sad,tree,BK,LR,0.4630000000000001,0.6032925313258324
mdg,safety,sandstorm,BK,LR,-0.20579999999999998,0.22927885788738722
mdg,safety,sick,BK,LR,-0.23320000000000007,0.25456553900646295
mdg,safety,tree,BK,LR,-0.04499999999999993,0.055966428393113665
mdg,sandstorm,sick,BK,LR,-0.02739999999999987,0.03160751519313815
mdg,sandstorm,tree,BK,LR,0.16079999999999994,0.20763444815035226
mdg,sick,tree,BK,LR,0.18819999999999992,0.23674720680843397
mdg,angry,banana,BK,LY,0.7424000000000002,0.7710840842413691
mdg,angry,death,BK,LY,-0.28600000000000003,0.40513664734156296
mdg,angry,happy,BK,LY,0.7313999999999998,0.7596059887120112
mdg,angry,justice,BK,LY,0.47740000000000005,0.5273449407708961
mdg,angry,lightning,BK,LY,0.394,0.43997384590533417
mdg,angry,mango,BK,LY,0.6562,0.716658556758186
mdg,angry,peace,BK,LY,0.649,0.6932714680331982
mdg,angry,peach,BK,LY,0.5152,0.5992233161665164
mdg,angry,sad,BK,LY,-0.09499999999999986,0.12340217443682994
mdg,angry,safety,BK,LY,0.33420000000000005,0.37948756871254163
mdg,angry,sandstorm,BK,LY,0.3338,0.3684453417814597
mdg,angry,sick,BK,LY,0.07120000000000004,0.08764869556387622
mdg,angry,tree,BK,LY,0.34440000000000004,0.4390588857522302
mdg,banana,death,BK,LY,-1.0284,0.948086898241294
mdg,banana,happy,BK,LY,-0.01100000000000001,0.014259538956673923
mdg,banana,justice,BK,LY,-0.265,0.31299400241096637
mdg,banana,lightning,BK,LY,-0.34840000000000004,0.3974183925415926
mdg,banana,mango,BK,LY,-0.08620000000000005,0.11348988500880713
mdg,banana,peace,BK,LY,-0.09339999999999993,0.11831003406588936
mdg,banana,peach,BK,LY,-0.22720000000000007,0.29250440267878797
mdg,banana,sad,BK,LY,-0.8374,0.8343028617017489
mdg,banana,safety,BK,LY,-0.4082,0.4588292084534733
mdg,banana,sandstorm,BK,LY,-0.4086000000000001,0.44663846492346093
mdg,banana,sick,BK,LY,-0.6712000000000001,0.7060145858164928
mdg,banana,tree,BK,LY,-0.398,0.5041598339926325
mdg,death,happy,BK,LY,1.0174,0.9423292796821368
mdg,death,justice,BK,LY,0.7634000000000001,0.8088599610918976
mdg,death,lightning,BK,LY,0.6799999999999999,0.7454559820859261
mdg,death,mango,BK,LY,0.9422,0.9285181428667391
mdg,death,peace,BK,LY,0.935,0.9109599098121219
mdg,death,peach,BK,LY,0.8011999999999999,0.8733616507878148
mdg,death,sad,BK,LY,0.19100000000000006,0.28508622121771454
mdg,death,safety,BK,LY,0.6202000000000001,0.7022550165026624
mdg,death,sandstorm,BK,LY,0.6198,0.6829831275277971
mdg,death,sick,BK,LY,0.3572000000000002,0.4738341114128579
mdg,death,tree,BK,LY,0.6304000000000001,0.7926244889294431
mdg,happy,justice,BK,LY,-0.2539999999999999,0.2982376686730821
mdg,happy,lightning,BK,LY,-0.3373999999999999,0.38302725881494526
mdg,happy,mango,BK,LY,-0.07519999999999993,0.09810492897653017
mdg,happy,peace,BK,LY,-0.0823999999999998,0.10350154241548731
mdg,happy,peach,BK,LY,-0.21619999999999995,0.2762968304907667
mdg,happy,sad,BK,LY,-0.8263999999999999,0.8243674848440621
mdg,happy,safety,BK,LY,-0.3971999999999999,0.44462151070536127
mdg,happy,sandstorm,BK,LY,-0.39759999999999995,0.4329117397520823
mdg,happy,sick,BK,LY,-0.6601999999999998,0.6937067452072354
mdg,happy,tree,BK,LY,-0.38699999999999996,0.4876501708662104
mdg,justice,lightning,BK,LY,-0.08339999999999992,0.09307219882997386
mdg,justice,mango,BK,LY,0.17880000000000007,0.21588958963775617
mdg,justice,peace,BK,LY,0.17160000000000009,0.20081170699330197
mdg,justice,peach,BK,LY,0.037800000000000056,0.0460866727888094
mdg,justice,sad,BK,LY,-0.5723999999999999,0.6194513849111993
mdg,justice,safety,BK,LY,-0.1432,0.1593239195404496
mdg,justice,sandstorm,BK,LY,-0.14359999999999995,0.15545074530417663
mdg,justice,sick,BK,LY,-0.4062,0.44639113011498366
mdg,justice,tree,BK,LY,-0.133,0.16601628500419152
mdg,lightning,mango,BK,LY,0.2622,0.3070088133827451
mdg,lightning,peace,BK,LY,0.255,0.29003289282045697
mdg,lightning,peach,BK,LY,0.12119999999999997,0.1445035865452755
mdg,lightning,sad,BK,LY,-0.4890000000000001,0.5383632031901993
mdg,lightning,safety,BK,LY,-0.059800000000000075,0.06592885514409413
mdg,lightning,sandstorm,BK,LY,-0.06020000000000003,0.06460841204943207
mdg,lightning,sick,BK,LY,-0.3228,0.3568772347013435
mdg,lightning,tree,BK,LY,-0.04960000000000009,0.06116574994396545
mdg,mango,peace,BK,LY,-0.007199999999999984,0.009231799323718537
mdg,mango,peach,BK,LY,-0.14100000000000001,0.18578917787287197
mdg,mango,sad,BK,LY,-0.7512000000000001,0.7904959150787627
mdg,mango,safety,BK,LY,-0.32200000000000006,0.37277123340367413
mdg,mango,sandstorm,BK,LY,-0.3223999999999999,0.36234775764288374
mdg,mango,sick,BK,LY,-0.585,0.6435504666070988
mdg,mango,tree,BK,LY,-0.31179999999999997,0.40997756283830444
mdg,peace,peach,BK,LY,-0.13380000000000003,0.16984800289391666
mdg,peace,sad,BK,LY,-0.7439999999999999,0.7680564678924342
mdg,peace,safety,BK,LY,-0.3148000000000001,0.3543519544707387
mdg,peace,sandstorm,BK,LY,-0.3151999999999999,0.3449925413678181
mdg,peace,sick,BK,LY,-0.5778,0.6209205230706973
mdg,peace,tree,BK,LY,-0.30460000000000004,0.38637579555374546
mdg,peach,sad,BK,LY,-0.6102000000000001,0.690727167427732
mdg,peach,safety,BK,LY,-0.18100000000000005,0.21468880753139047
mdg,peach,sandstorm,BK,LY,-0.1814,0.20858833289045675
mdg,peach,sick,BK,LY,-0.44399999999999995,0.5149980389336537
mdg,peach,tree,BK,LY,-0.17080000000000006,0.2314978021117149
mdg,sad,safety,BK,LY,0.4291999999999999,0.4824860064860532
mdg,sad,sandstorm,BK,LY,0.42879999999999985,0.46888639775613483
mdg,sad,sick,BK,LY,0.1661999999999999,0.20662494985583968
mdg,sad,tree,BK,LY,0.4394,0.5522130051446112
mdg,safety,sandstorm,BK,LY,-3.9999999999995595e-4,4.303218220539917e-4
mdg,safety,sick,BK,LY,-0.263,0.29461468282182035
mdg,safety,tree,BK,LY,0.010199999999999987,0.012611924757458981
mdg,sandstorm,sick,BK,LY,-0.26259999999999994,0.28614522178802915
mdg,sandstorm,tree,BK,LY,0.010600000000000054,0.012673579371490273
mdg,sick,tree,BK,LY,0.2732,0.34271899032451625
mdg,angry,banana,BK,MB,0.2572000000000001,0.3760169916196454
mdg,angry,death,BK,MB,-0.37560000000000004,0.505045094913515
mdg,angry,happy,BK,MB,0.5308,0.5991976937758763
mdg,angry,justice,BK,MB,0.31799999999999995,0.3687845266428078
mdg,angry,lightning,BK,MB,0.27100000000000013,0.30914275524933355
mdg,angry,mango,BK,MB,0.3682000000000001,0.48536613005983575
mdg,angry,peace,BK,MB,0.48140000000000005,0.5476677707617066
mdg,angry,peach,BK,MB,0.37320000000000003,0.46019198711056153
mdg,angry,sad,BK,MB,-0.18219999999999992,0.22972924132131306
mdg,angry,safety,BK,MB,0.25739999999999996,0.29058055264808913
mdg,angry,sandstorm,BK,MB,0.06600000000000006,0.07929961031244148
mdg,angry,sick,BK,MB,0.13460000000000005,0.1518616503139576
mdg,angry,tree,BK,MB,0.24979999999999997,0.32193472332493234
mdg,banana,death,BK,MB,-0.6328,0.916306740709129
mdg,banana,happy,BK,MB,0.27360000000000007,0.4316029416195484
mdg,banana,justice,BK,MB,0.060799999999999965,0.0931789297946326
mdg,banana,lightning,BK,MB,0.013800000000000034,0.02026035467017473
mdg,banana,mango,BK,MB,0.11099999999999993,0.2254297705742494
mdg,banana,peace,BK,MB,0.22420000000000007,0.3519359166144238
mdg,banana,peach,BK,MB,0.11599999999999999,0.20393161816976857
mdg,banana,sad,BK,MB,-0.4394,0.6508904257007351
mdg,banana,safety,BK,MB,1.9999999999997797e-4,2.874983952991794e-4
mdg,banana,sandstorm,BK,MB,-0.19119999999999998,0.28685895603537176
mdg,banana,sick,BK,MB,-0.12260000000000004,0.17027511741629264
mdg,banana,tree,BK,MB,-0.007400000000000073,0.013436519447777628
mdg,death,happy,BK,MB,0.9064000000000001,0.9258242325867398
mdg,death,justice,BK,MB,0.6936,0.7965405569391983
mdg,death,lightning,BK,MB,0.6466000000000001,0.7448196685062154
mdg,death,mango,BK,MB,0.7438,0.922230774879691
mdg,death,peace,BK,MB,0.857,0.901610266738623
mdg,death,peach,BK,MB,0.7488000000000001,0.8822848193750275
mdg,death,sad,BK,MB,0.19340000000000002,0.3023300723753646
mdg,death,safety,BK,MB,0.633,0.7253841576698727
mdg,death,sandstorm,BK,MB,0.4416,0.5813731450207162
mdg,death,sick,BK,MB,0.5102000000000001,0.6097550478197058
mdg,death,tree,BK,MB,0.6254,0.816884509975609
mdg,happy,justice,BK,MB,-0.2128000000000001,0.2655134971652289
mdg,happy,lightning,BK,MB,-0.2598,0.31179527829255926
mdg,happy,mango,BK,MB,-0.16260000000000008,0.24389589311534537
mdg,happy,peace,BK,MB,-0.04940000000000011,0.06515929789691294
mdg,happy,peach,BK,MB,-0.15760000000000002,0.21769494860088567
mdg,happy,sad,BK,MB,-0.7129999999999999,0.7758337079031725
mdg,happy,safety,BK,MB,-0.2734000000000001,0.32258906255144804
mdg,happy,sandstorm,BK,MB,-0.4648,0.5408130138685743
mdg,happy,sick,BK,MB,-0.3962,0.4457333149256036
mdg,happy,tree,BK,MB,-0.281,0.3823255870573768
mdg,justice,lightning,BK,MB,-0.04699999999999993,0.0553141012497958
mdg,justice,mango,BK,MB,0.05020000000000002,0.0714056284433715
mdg,justice,peace,BK,MB,0.1634,0.20267048252405995
mdg,justice,peach,BK,MB,0.055199999999999916,0.0727932985935773
mdg,justice,sad,BK,MB,-0.5002,0.5805508849222087
mdg,justice,safety,BK,MB,-0.06059999999999999,0.07031128457307112
mdg,justice,sandstorm,BK,MB,-0.252,0.2979014254414065
mdg,justice,sick,BK,MB,-0.1833999999999999,0.20696814339129416
mdg,justice,tree,BK,MB,-0.06820000000000004,0.09091715209375067
mdg,lightning,mango,BK,MB,0.09719999999999984,0.13253044811643444
mdg,lightning,peace,BK,MB,0.21039999999999992,0.2515886922354411
mdg,lightning,peach,BK,MB,0.10219999999999996,0.129905501081651
mdg,lightning,sad,BK,MB,-0.45319999999999994,0.5212936249041151
mdg,lightning,safety,BK,MB,-0.013600000000000056,0.015388844746131669
mdg,lightning,sandstorm,BK,MB,-0.20499999999999996,0.23765664625575367
mdg,lightning,sick,BK,MB,-0.13640000000000008,0.15087915372615912
mdg,lightning,tree,BK,MB,-0.021199999999999997,0.027357430152646245
mdg,mango,peace,BK,MB,0.11320000000000008,0.1678556799035158
mdg,mango,peach,BK,MB,0.00500000000000006,0.008052262554459233
mdg,mango,sad,BK,MB,-0.5503999999999999,0.7157296290059822
mdg,mango,safety,BK,MB,-0.11080000000000001,0.14813099173467803
mdg,mango,sandstorm,BK,MB,-0.30219999999999997,0.4100450090177141
mdg,mango,sick,BK,MB,-0.23360000000000003,0.2994380389961919
mdg,mango,tree,BK,MB,-0.1184,0.19213003413173757
mdg,peace,peach,BK,MB,-0.10820000000000002,0.14796577579623027
mdg,peace,sad,BK,MB,-0.6636,0.7344404672853624
mdg,peace,safety,BK,MB,-0.22399999999999998,0.2635074459352378
mdg,peace,sandstorm,BK,MB,-0.4154000000000001,0.4858092035540349
mdg,peace,sick,BK,MB,-0.3468,0.390864838283513
mdg,peace,tree,BK,MB,-0.23160000000000003,0.31402399052264807
mdg,peach,sad,BK,MB,-0.5554,0.6772564771398608
mdg,peach,safety,BK,MB,-0.1157999999999999,0.14468297803086294
mdg,peach,sandstorm,BK,MB,-0.30720000000000003,0.38853229405385803
mdg,peach,sick,BK,MB,-0.23860000000000003,0.287171516237287
mdg,peach,tree,BK,MB,-0.12340000000000001,0.18176370025513489
mdg,sad,safety,BK,MB,0.4396,0.5013619307323243
mdg,sad,sandstorm,BK,MB,0.2482000000000001,0.3110488736787742
mdg,sad,sick,BK,MB,0.31679999999999997,0.367444306633141
mdg,sad,tree,BK,MB,0.43200000000000005,0.5643556054483745
mdg,safety,sandstorm,BK,MB,-0.19140000000000001,0.21936631217445757
mdg,safety,sick,BK,MB,-0.12279999999999991,0.13434491076057964
mdg,safety,tree,BK,MB,-0.007600000000000051,0.00964889190598095
mdg,sandstorm,sick,BK,MB,0.0686,0.07812684856445196
mdg,sandstorm,tree,BK,MB,0.18379999999999996,0.24151809890737197
mdg,sick,tree,BK,MB,0.11519999999999997,0.14245974664056016
mdg,angry,banana,BK,MC,0.34820000000000007,0.46874751822362315
mdg,angry,death,BK,MC,-0.3570000000000001,0.4790908586472833
mdg,angry,happy,BK,MC,0.4688,0.5547294581842992
mdg,angry,justice,BK,MC,0.2794,0.33318538304242473
mdg,angry,lightning,BK,MC,0.2552000000000001,0.29434693267410483
mdg,angry,mango,BK,MC,0.38580000000000003,0.5012331683224778
mdg,angry,peace,BK,MC,0.522,0.5798352333896017
mdg,angry,peach,BK,MC,0.3748,0.4626199210466333
mdg,angry,sad,BK,MC,-0.1741999999999999,0.21946596131649226
mdg,angry,safety,BK,MC,0.2340000000000001,0.2680042023263369
mdg,angry,sandstorm,BK,MC,-0.01959999999999995,0.024726302302820302
mdg,angry,sick,BK,MC,0.15360000000000007,0.17231161103315196
mdg,angry,tree,BK,MC,0.3306,0.400409048667953
mdg,banana,death,BK,MC,-0.7051999999999999,0.9070222802281378
mdg,banana,happy,BK,MC,0.12060000000000004,0.19283013111058556
mdg,banana,justice,BK,MC,-0.06879999999999997,0.10198906381062711
mdg,banana,lightning,BK,MC,-0.09299999999999997,0.1298882762193751
mdg,banana,mango,BK,MC,0.03760000000000002,0.06833908470149819
mdg,banana,peace,BK,MC,0.17380000000000007,0.25470222731511183
mdg,banana,peach,BK,MC,0.026599999999999957,0.04364664401622598
mdg,banana,sad,BK,MC,-0.5224,0.6964173065990906
mdg,banana,safety,BK,MC,-0.11419999999999997,0.15668937177234948
mdg,banana,sandstorm,BK,MC,-0.36779999999999996,0.5235462816336849
mdg,banana,sick,BK,MC,-0.1946,0.25265579040794583
mdg,banana,tree,BK,MC,-0.01760000000000006,0.027350922673175182
mdg,death,happy,BK,MC,0.8258,0.9053569272392459
mdg,death,justice,BK,MC,0.6364,0.7642455351038628
mdg,death,lightning,BK,MC,0.6122000000000001,0.7182686751271168
mdg,death,mango,BK,MC,0.7428000000000001,0.9097793970769432
mdg,death,peace,BK,MC,0.8790000000000001,0.8996154655295543
mdg,death,peach,BK,MC,0.7318,0.8678763525713404
mdg,death,sad,BK,MC,0.18280000000000007,0.28116193376253107
mdg,death,safety,BK,MC,0.5910000000000001,0.6936723780665395
mdg,death,sandstorm,BK,MC,0.33740000000000003,0.48637129557310765
mdg,death,sick,BK,MC,0.5106,0.6020469678569915
mdg,death,tree,BK,MC,0.6876,0.8196103909493562
mdg,happy,justice,BK,MC,-0.18940000000000007,0.24908286305672456
mdg,happy,lightning,BK,MC,-0.21359999999999996,0.26722465421746344
mdg,happy,mango,BK,MC,-0.08300000000000002,0.12927231907499426
mdg,happy,peace,BK,MC,0.053199999999999914,0.0712337792061104
mdg,happy,peach,BK,MC,-0.09399999999999997,0.13534946172316875
mdg,happy,sad,BK,MC,-0.6429999999999999,0.7400971153562981
mdg,happy,safety,BK,MC,-0.2348,0.28896573129793746
mdg,happy,sandstorm,BK,MC,-0.48839999999999995,0.6014275880884612
mdg,happy,sick,BK,MC,-0.3151999999999999,0.3681445803529233
mdg,happy,tree,BK,MC,-0.1382,0.1897222624910348
mdg,justice,lightning,BK,MC,-0.024199999999999888,0.029257627648320295
mdg,justice,mango,BK,MC,0.10639999999999994,0.15299358584040812
mdg,justice,peace,BK,MC,0.24259999999999998,0.2993828560637457
mdg,justice,peach,BK,MC,0.09540000000000004,0.12845598944597247
mdg,justice,sad,BK,MC,-0.4536000000000001,0.5443306682437314
mdg,justice,safety,BK,MC,-0.045399999999999996,0.05421892255189148
mdg,justice,sandstorm,BK,MC,-0.29899999999999993,0.37293999616676027
mdg,justice,sick,BK,MC,-0.1257999999999999,0.14456470028731294
mdg,justice,tree,BK,MC,0.05120000000000002,0.06659926077797573
mdg,lightning,mango,BK,MC,0.13059999999999994,0.1773600935796873
mdg,lightning,peace,BK,MC,0.2667999999999999,0.31469182721083433
mdg,lightning,peach,BK,MC,0.11960000000000004,0.15315339887279844
mdg,lightning,sad,BK,MC,-0.4294000000000001,0.5001174081807256
mdg,lightning,safety,BK,MC,-0.021200000000000108,0.024384885911808263
mdg,lightning,sandstorm,BK,MC,-0.27479999999999993,0.3306604375894582
mdg,lightning,sick,BK,MC,-0.10160000000000002,0.1128969542889004
mdg,lightning,tree,BK,MC,0.07540000000000002,0.093654658620552
mdg,mango,peace,BK,MC,0.13620000000000004,0.19566451479499336
mdg,mango,peach,BK,MC,-0.01100000000000001,0.017474906053380757
mdg,mango,sad,BK,MC,-0.56,0.7154398291326998
mdg,mango,safety,BK,MC,-0.15179999999999993,0.2025600362697788
mdg,mango,sandstorm,BK,MC,-0.40540000000000004,0.5541128369892874
mdg,mango,sick,BK,MC,-0.23219999999999996,0.29325304633255284
mdg,mango,tree,BK,MC,-0.05520000000000003,0.08315665549478052
mdg,peace,peach,BK,MC,-0.1472,0.19754318793097703
mdg,peace,sad,BK,MC,-0.6962,0.7489851879525276
mdg,peace,safety,BK,MC,-0.2879999999999999,0.3344840544205243
mdg,peace,sandstorm,BK,MC,-0.5416000000000001,0.6223697857714157
mdg,peace,sick,BK,MC,-0.36839999999999995,0.40705918439743183
mdg,peace,tree,BK,MC,-0.19140000000000001,0.24585468766572816
mdg,peach,sad,BK,MC,-0.549,0.6698618705526862
mdg,peach,safety,BK,MC,-0.14080000000000004,0.17753669647947334
mdg,peach,sandstorm,BK,MC,-0.3944,0.5097510694946559
mdg,peach,sick,BK,MC,-0.22119999999999995,0.2656564326449074
mdg,peach,tree,BK,MC,-0.04420000000000007,0.06194486026354307
mdg,sad,safety,BK,MC,0.4082,0.4734894500752156
mdg,sad,sandstorm,BK,MC,0.15460000000000007,0.20660808529662633
mdg,sad,sick,BK,MC,0.32779999999999987,0.3762630994470626
mdg,sad,tree,BK,MC,0.5048,0.6098235445481124
mdg,safety,sandstorm,BK,MC,-0.25360000000000005,0.3029335322854163
mdg,safety,sick,BK,MC,-0.08040000000000003,0.08856684033120082
mdg,safety,tree,BK,MC,0.09660000000000002,0.11834272830032311
mdg,sandstorm,sick,BK,MC,0.1731999999999999,0.2025341756989114
mdg,sandstorm,tree,BK,MC,0.35019999999999996,0.44381298123547097
mdg,sick,tree,BK,MC,0.17699999999999994,0.20762043126250096
mdg,angry,banana,BK,MG,0.6658,0.7060323761629255
mdg,angry,death,BK,MG,-0.39080000000000004,0.5351707766238274
mdg,angry,happy,BK,MG,0.5024000000000001,0.5840258962114968
mdg,angry,justice,BK,MG,0.3096,0.3649525352977421
mdg,angry,lightning,BK,MG,0.17420000000000002,0.21368055838471656
mdg,angry,mango,BK,MG,0.714,0.7404668653613604
mdg,angry,peace,BK,MG,0.4748,0.5476392512305122
mdg,angry,peach,BK,MG,0.5736,0.6221213450457457
mdg,angry,sad,BK,MG,-0.18620000000000003,0.2383732465013209
mdg,angry,safety,BK,MG,0.2560000000000001,0.29201400372357567
mdg,angry,sandstorm,BK,MG,0.017400000000000082,0.02175894674332124
mdg,angry,sick,BK,MG,0.13539999999999996,0.15412034644917805
mdg,angry,tree,BK,MG,0.7656,0.7681215276828297
mdg,banana,death,BK,MG,-1.0566,0.9636951258069342
mdg,banana,happy,BK,MG,-0.1634,0.21750320902656406
mdg,banana,justice,BK,MG,-0.35620000000000007,0.42944149080678967
mdg,banana,lightning,BK,MG,-0.49160000000000004,0.5737528020587566
mdg,banana,mango,BK,MG,0.04820000000000002,0.06316901123228003
mdg,banana,peace,BK,MG,-0.19100000000000006,0.24711239404249152
mdg,banana,peach,BK,MG,-0.09220000000000006,0.11707714540036163
mdg,banana,sad,BK,MG,-0.8520000000000001,0.8527214215894137
mdg,banana,safety,BK,MG,-0.40980000000000005,0.4651626852732975
mdg,banana,sandstorm,BK,MG,-0.6484,0.7097737107754247
mdg,banana,sick,BK,MG,-0.5304,0.5687849171655297
mdg,banana,tree,BK,MG,0.09979999999999989,0.12879006682423477
mdg,death,happy,BK,MG,0.8932,0.9353420368277323
mdg,death,justice,BK,MG,0.7003999999999999,0.8161702333198841
mdg,death,lightning,BK,MG,0.5650000000000001,0.7274652415824314
mdg,death,mango,BK,MG,1.1048,0.9718614058982589
mdg,death,peace,BK,MG,0.8655999999999999,0.9157033658059188
mdg,death,peach,BK,MG,0.9644,0.9339142074107951
mdg,death,sad,BK,MG,0.2046,0.3310131341133946
mdg,death,safety,BK,MG,0.6468,0.7475996422934517
mdg,death,sandstorm,BK,MG,0.4082,0.5772876690879065
mdg,death,sick,BK,MG,0.5262,0.6349673160426887
mdg,death,tree,BK,MG,1.1564,0.9760424303926356
mdg,happy,justice,BK,MG,-0.19280000000000008,0.24765486884526183
mdg,happy,lightning,BK,MG,-0.3282,0.41523033503496687
mdg,happy,mango,BK,MG,0.2115999999999999,0.2798472842937527
mdg,happy,peace,BK,MG,-0.02760000000000007,0.037368749634024034
mdg,happy,peach,BK,MG,0.07120000000000004,0.09306121821477853
mdg,happy,sad,BK,MG,-0.6885999999999999,0.7731845353754041
mdg,happy,safety,BK,MG,-0.24640000000000006,0.2979135708800711
mdg,happy,sandstorm,BK,MG,-0.48499999999999993,0.5844655508175918
mdg,happy,sick,BK,MG,-0.367,0.42294341073816794
mdg,happy,tree,BK,MG,0.2632,0.34001591596790415
mdg,justice,lightning,BK,MG,-0.13539999999999996,0.16853523999424236
mdg,justice,mango,BK,MG,0.4044,0.48119602140860995
mdg,justice,peace,BK,MG,0.1652,0.20835901014485825
mdg,justice,peach,BK,MG,0.26400000000000007,0.3180635821879889
mdg,justice,sad,BK,MG,-0.4958,0.585848190436995
mdg,justice,safety,BK,MG,-0.05359999999999998,0.06306078916939284
mdg,justice,sandstorm,BK,MG,-0.29219999999999996,0.35640298910494583
mdg,justice,sick,BK,MG,-0.1741999999999999,0.1991187928075639
mdg,justice,tree,BK,MG,0.45599999999999996,0.5280185902889436
mdg,lightning,mango,BK,MG,0.5398,0.6186045377513003
mdg,lightning,peace,BK,MG,0.30060000000000003,0.3748917070606088
mdg,lightning,peach,BK,MG,0.3994,0.47105720772368054
mdg,lightning,sad,BK,MG,-0.36039999999999994,0.4541466498357549
mdg,lightning,safety,BK,MG,0.08179999999999987,0.09744218910003188
mdg,lightning,sandstorm,BK,MG,-0.15679999999999994,0.19918131476572465
mdg,lightning,sick,BK,MG,-0.038799999999999946,0.04539877806411852
mdg,lightning,tree,BK,MG,0.5914,0.6567514850705378
mdg,mango,peace,BK,MG,-0.23919999999999997,0.30721254154450456
mdg,mango,peach,BK,MG,-0.14039999999999997,0.17776701471101847
mdg,mango,sad,BK,MG,-0.9002,0.8750853594127475
mdg,mango,safety,BK,MG,-0.45799999999999996,0.5128262668514791
mdg,mango,sandstorm,BK,MG,-0.6966,0.7450786453884366
mdg,mango,sick,BK,MG,-0.5785999999999999,0.6102318095673489
mdg,mango,tree,BK,MG,0.05159999999999998,0.0669322366933065
mdg,peace,peach,BK,MG,0.0988,0.1259179478046435
mdg,peace,sad,BK,MG,-0.661,0.7414135060829641
mdg,peace,safety,BK,MG,-0.2188,0.26058847776907834
mdg,peace,sandstorm,BK,MG,-0.4574,0.5463705984017715
mdg,peace,sick,BK,MG,-0.3393999999999999,0.38680009412906013
mdg,peace,tree,BK,MG,0.29079999999999995,0.3648327179256954
mdg,peach,sad,BK,MG,-0.7598,0.7906875614874807
mdg,peach,safety,BK,MG,-0.3176000000000001,0.3616527042555768
mdg,peach,sandstorm,BK,MG,-0.5561999999999999,0.6229348410278681
mdg,peach,sick,BK,MG,-0.4381999999999999,0.4752247667469207
mdg,peach,tree,BK,MG,0.19199999999999995,0.23867344920284506
mdg,sad,safety,BK,MG,0.4421999999999999,0.5100433855848123
mdg,sad,sandstorm,BK,MG,0.2036,0.26921179175444543
mdg,sad,sick,BK,MG,0.3216000000000001,0.3768359134049828
